account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Guam potion (unf),FINISHED,293,107824,293,111633,2051,3809,2025-07-30T03:23:39Z,2025-07-30T04:14:10Z,2025-07-30T04:14:10Z,5a420d188c54bdc9df437d6307b6d125c407e10c88acfc522fb8e061f269f3f7
1000tomax,Guthix d'hide body,FINISHED,2,228454,2,258058,5266,29604,2025-07-30T03:28:04Z,2025-07-30T04:13:47Z,2025-07-30T04:13:47Z,612ffcb4b72bcfc841d7e947b7c692f0af164c727dbb89c99db7d48919d60111
1000tomax,Willow longbow (u),FINISHED,1434,119022,1434,124758,1434,5736,2025-07-30T03:53:21Z,2025-07-30T03:59:29Z,2025-07-30T03:59:29Z,64325eb19275fe2b11a69350121fb05c7c177f7b6c8bfb0a2187d356429ac107
1000tomax,Tome of water (empty),FINISHED,1,349421,1,358663,7319,9242,2025-07-30T03:34:07Z,2025-07-30T03:53:54Z,2025-07-30T03:53:54Z,dc4349de254c30d558b5bc6011f2424cda4f8e650511fcd8afd4004bc86fcb1e
1000tomax,Dwarf weed potion (unf),FINISHED,88,309232,88,304040,6160,-5192,2025-07-30T03:17:45Z,2025-07-30T03:51:31Z,2025-07-30T03:51:31Z,6f28b2cf58a1fd5ed19b02437294cc52587acb85edd816f97cf97de89b39644b
1000tomax,Chasm teleport scroll,FINISHED,1,113690,1,121120,2471,7430,2025-07-30T02:35:55Z,2025-07-30T03:39:15Z,2025-07-30T03:39:15Z,8a51250a402b5f2ff17dc452615d039717775d4ee2c3d7f6168c874a80eef9f8
1000tomax,Mole skin,FINISHED,13,65780,13,74503,1508,8723,2025-07-30T03:24:40Z,2025-07-30T03:29:43Z,2025-07-30T03:29:43Z,c7c7e7a748b70e6c9eb29fdd6f4a6c2d04e395176741ed49712623cc56983838
1000tomax,Runite bolts (unf),FINISHED,1446,231360,1446,235698,4338,4338,2025-07-30T02:21:12Z,2025-07-30T03:28:50Z,2025-07-30T03:28:50Z,12db3be519d6274e59aeee9d9b0dc15f2293d20ff1035463dad8cc12dd70871b
1000tomax,Bloodbark boots,FINISHED,1,36303,1,39434,804,3131,2025-07-30T03:19:31Z,2025-07-30T03:25:30Z,2025-07-30T03:25:30Z,68c8d4a2c77096c4953bb6b182dc580d49b46a3749e4633803e18f3d62ec1491
1000tomax,Antifire potion(4),FINISHED,289,306629,289,332928,6647,26299,2025-07-30T02:32:18Z,2025-07-30T03:23:31Z,2025-07-30T03:23:31Z,2f9eae893afa8b6a02e8e71f38b34cfcb3bcb4a498a202354cb88d16c6c3aa52
1000tomax,Blue moon spear,FINISHED,1,287133,1,294367,6007,7234,2025-07-30T03:20:39Z,2025-07-30T03:20:58Z,2025-07-30T03:20:58Z,3012f9d6d43a0207302caf8ab7d3928414e1b444f506ab6974b760d63d23b63d
1000tomax,Mole skin,FINISHED,5,25345,5,28905,585,3560,2025-07-30T00:49:17Z,2025-07-30T02:55:46Z,2025-07-30T02:55:46Z,7d17ed6a42dddfe3bc48bb36c5e24deedbfba56a0177cadafcb59eae44d9bcf4
1000tomax,Chromium ingot,FINISHED,2,73756,2,97176,1982,23420,2025-07-30T02:34:02Z,2025-07-30T02:54:57Z,2025-07-30T02:54:57Z,7d12670593b73dd883551d0db3ec5296c45b59f995047b475ee35829728303a0
1000tomax,Harralander,FINISHED,490,223440,490,233240,4410,9800,2025-07-30T02:24:34Z,2025-07-30T02:46:12Z,2025-07-30T02:46:12Z,ab22017098d41a4a37f4c535960ed3a9b7b02d0c9f1102886b15611ee78777d9
1000tomax,Steam rune,FINISHED,3133,285103,3133,288236,3133,3133,2025-07-30T02:24:07Z,2025-07-30T02:33:59Z,2025-07-30T02:33:59Z,44d94a69d3c2a2aacad2d227486354adedbb4b8ff7c39704eaf94d96f244bbeb
1000tomax,Cadantine seed,FINISHED,55,107580,55,145530,2915,37950,2025-07-30T02:21:12Z,2025-07-30T02:25:45Z,2025-07-30T02:25:45Z,9a4f614c6e2dd3f380a9a9f2aee748ef8267f89e70421742b7f25e3547634743
1000tomax,Dragon javelin,FINISHED,359,307304,359,317356,6462,10052,2025-07-30T02:23:17Z,2025-07-30T02:24:54Z,2025-07-30T02:24:54Z,2d835d55db202d2f3f352af4111f013bf80d5c4e0202c6426fd74870879a954f
1000tomax,Potato with butter,FINISHED,71,21868,71,20874,355,-994,2025-07-29T22:59:22Z,2025-07-30T02:21:12Z,2025-07-30T02:21:12Z,27deaec7b8e2a7186877847356ba8fad5c03db4639e9add09c3f0c9799a6b8aa
1000tomax,Guam potion (unf),FINISHED,632,231944,632,235736,4424,3792,2025-07-29T23:57:16Z,2025-07-30T02:21:12Z,2025-07-30T02:21:12Z,a60c88f0ef17e8f52a49586406e7425c8e36260606389ff7d5e5caac8a59f2f7
