account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Ruby dragon bolts (e),FINISHED,93,303366,93,305319,6138,1953,2025-09-04T04:47:20Z,2025-09-04T04:51:48Z,2025-09-04T04:51:48Z,0ea2e0d03d40c37ed0ada66418b6daaeb94e89ba0bcea5abcc1ba5cbb435489b
1000tomax,Grapes,FINISHED,20000,1420000,20000,1460000,20000,40000,2025-09-04T04:24:21Z,2025-09-04T04:49:32Z,2025-09-04T04:49:32Z,b196d13883d633f0a0768bb380e0b2099699252f18a1846112196cd3f58238f4
1000tomax,Runite bolts,FINISHED,11000,2948000,11000,3069000,55000,121000,2025-09-04T04:42:08Z,2025-09-04T04:46:32Z,2025-09-04T04:46:32Z,4206379b5ca312bc871b45840f00a7f1331ab27d542e359df48e2e6743c6a592
1000tomax,Amulet of torture,FINISHED,4,64207584,4,64344580,1313152,136998,2025-09-04T04:11:33Z,2025-09-04T04:41:23Z,2025-09-04T04:41:23Z,668b8bd718d73de1133a5a5cffa62bd3913f6cf0ea791e77eb956c78c6d4c9e6
1000tomax,Wrath rune,FINISHED,10600,2893800,10600,2968000,53000,74200,2025-09-04T03:17:37Z,2025-09-04T04:40:00Z,2025-09-04T04:40:00Z,8f456dcd57069ce3042ad3e445c178f8aa60545fd566da38d7a23772f0084a4a
1000tomax,Chaos rune,FINISHED,16691,984769,16691,1018151,16691,33382,2025-09-04T03:54:42Z,2025-09-04T04:38:46Z,2025-09-04T04:38:46Z,5bd70f666481531fd3220c8ffb1fd152eb7f882e4caefdae6488d5db0c104800
1000tomax,Blighted manta ray,FINISHED,9191,2398851,9191,2490761,45955,98603,2025-09-04T03:35:50Z,2025-09-04T04:36:15Z,2025-09-04T04:36:15Z,00c4f8c0c5e8418287408a2e267d3333ccab7ca17c371abc408eda780fc25084
1000tomax,Cannonball,FINISHED,11000,2123000,11000,2178000,44000,55000,2025-09-04T04:21:26Z,2025-09-04T04:23:16Z,2025-09-04T04:23:16Z,c3adf3b6f11cd21b050b259e55236aed22074a9e39525730ce5c5b6f0d535d7e
1000tomax,Lava dragon bones,FINISHED,3495,12641415,3495,12672641,255364,34203,2025-09-04T02:50:09Z,2025-09-04T04:14:18Z,2025-09-04T04:14:18Z,e0484739261ae86e817bbd63c9eaa9757bdfbd71acb0ca52785d8f89bb4caa73
1000tomax,Red chinchompa,FINISHED,5903,4492183,5903,4622049,88545,129866,2025-09-04T03:36:07Z,2025-09-04T03:56:01Z,2025-09-04T03:56:01Z,e0dff990c76cd38a01734e9b260e405765d8641fb3a96b068b501e3769dda530
