account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Dexterous prayer scroll,FINISHED,1,32015492,1,32183190,656799,167698,2025-09-05T04:48:49Z,2025-09-05T04:55:04Z,2025-09-05T04:55:04Z,a169242f040032f977b50713c1f4fbd6021f981b8cddce0a63919547d87ac2b2
1000tomax,Tormented bracelet,FINISHED,4,63190644,4,63312460,1292088,121816,2025-09-05T04:25:54Z,2025-09-05T04:54:34Z,2025-09-05T04:54:34Z,a988f7d005e89c1aee5dcdd3487305d0f112e3634d365f24dc13bd4658ea31ad
1000tomax,Harralander potion (unf),FINISHED,4392,3658536,4392,3658536,70272,0,2025-09-05T04:37:16Z,2025-09-05T04:48:15Z,2025-09-05T04:48:15Z,815ef788f8f30505d7fdab7a88ada60b4ab8c73cbd0ba26d7fa542d8a128f816
1000tomax,Torstol seed,FINISHED,200,1064800,200,1109600,22600,44800,2025-09-05T04:38:28Z,2025-09-05T04:45:52Z,2025-09-05T04:45:52Z,194fcb73c5b4355881aaedda21b8e885aaadc4c11dea410aa60e6681cbbbcb6b
1000tomax,Lantadyme,FINISHED,9,18990,9,18657,378,-333,2025-09-05T04:38:29Z,2025-09-05T04:45:29Z,2025-09-05T04:45:29Z,b7700cb7839d7441ae4fd2375a3d4c9744316b641f879b9afe29b2f8f51ade62
1000tomax,Sunfire fanatic cuirass,FINISHED,1,1726078,1,1901058,38797,174980,2025-09-05T04:27:49Z,2025-09-05T04:44:42Z,2025-09-05T04:44:42Z,5a164f9287e13426595c0bd745e40eeab00a167c8f14098bcf7f6e25248709ad
1000tomax,Stamina potion(4),FINISHED,683,6168856,683,6198908,126355,30052,2025-09-05T04:25:47Z,2025-09-05T04:34:57Z,2025-09-05T04:34:57Z,a9006242c2a9c3d0d7e5a4cb2161428e2ef8dc50ac30b9f9953a417984f37e64
1000tomax,Trouver parchment,FINISHED,6,3746292,6,3814782,77850,68490,2025-09-05T04:25:49Z,2025-09-05T04:34:01Z,2025-09-05T04:34:01Z,99076f9443b80aedc8a476f5125f726903eb80c68a2877f8768458128ab72198
1000tomax,Ring of the gods,FINISHED,1,795947,1,805484,16438,9537,2025-09-05T03:49:17Z,2025-09-05T04:25:23Z,2025-09-05T04:25:23Z,91cbfd0076e6233f336c25513c93095dd10738b093915a85122855bd66e9d542
1000tomax,Crystal armour seed,FINISHED,1,6206207,1,6264425,127845,58218,2025-09-05T03:33:01Z,2025-09-05T04:18:02Z,2025-09-05T04:18:02Z,2626474ca2b83a51e43fe6e1d6c4dd213bac6e9ff96d9d71e0a60fe08b4afdf6
1000tomax,Wrath rune,FINISHED,25000,6575000,25000,6725000,125000,150000,2025-09-05T03:49:23Z,2025-09-05T04:17:35Z,2025-09-05T04:17:35Z,5dbea11f384aea6419a4dd326ac487b342235a6c722d7fa45aea4b37af9fd1c6
1000tomax,Necklace of anguish,FINISHED,3,47270343,3,47422056,967797,151713,2025-09-05T03:32:09Z,2025-09-05T04:05:44Z,2025-09-05T04:05:44Z,3c5ca690996b580ffa247529d6d3f8401d6fe57345ee3566c7e95f382bb62b17
1000tomax,Ultor ring,FINISHED,1,133636103,1,133908196,2732820,272093,2025-09-05T03:40:54Z,2025-09-05T03:56:53Z,2025-09-05T03:56:53Z,fae8943c125c15793c22e6aa8244bcb395e2b208923be5e33f911f8ef759dd01
1000tomax,Adamant dart,FINISHED,11000,550000,11000,572000,11000,22000,2025-09-05T03:32:54Z,2025-09-05T03:53:52Z,2025-09-05T03:53:52Z,4e7a1a7b1c0904b13e2e5041e05408109fc13963c8a704e5d9e8b2a3d2630d0f
1000tomax,Primordial boots,FINISHED,2,48789854,2,48926560,998500,136706,2025-09-05T03:30:43Z,2025-09-05T03:42:59Z,2025-09-05T03:42:59Z,bf584af4dc554bf1a8797f5231d9f30b7cd577f45309e1ab5fdb9bfc58ecd1c3
1000tomax,Runite bolts,FINISHED,11000,2915000,11000,2959000,55000,44000,2025-09-05T03:14:24Z,2025-09-05T03:42:24Z,2025-09-05T03:42:24Z,1612f858bf6bebbae0de6bff32a68e56adf3981ce9e7757b241d185d8059ec15
1000tomax,Toxic blowpipe (empty),FINISHED,1,7954279,1,8037579,164032,83300,2025-09-05T03:23:06Z,2025-09-05T03:26:33Z,2025-09-05T03:26:33Z,d7aa887bf93b9c12bd2c57a9d4606422162195c4782d8c5d03e662abae796b33
