account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Coal,FINISHED,5194,1069964,5194,1106322,20776,36358,2025-09-16T04:11:34Z,2025-09-16T04:22:05Z,2025-09-16T04:22:05Z,2d99c7cdbf3955d8aab78d6bc9a1df104b87b022db7cf1988d71c3093856ed02
1000tomax,Sunfire fanatic cuirass,FINISHED,1,2834130,1,2859110,58349,24980,2025-09-16T03:23:31Z,2025-09-16T04:00:54Z,2025-09-16T04:00:54Z,d79e2e8bd89542bfcfe9f73312f6d44c9b6d5b6d32605407d2adc5330dbc2f8f
1000tomax,Ankou top,FINISHED,1,22170857,1,22335266,455821,164409,2025-09-16T03:29:22Z,2025-09-16T03:57:48Z,2025-09-16T03:57:48Z,4f547f6fa033579e62e6901c8a99fac02a13698ce1afaeaca486acdaf3119bbf
1000tomax,Diamond bolts (e),FINISHED,11000,1595000,11000,1617000,22000,22000,2025-09-16T03:30:30Z,2025-09-16T03:53:27Z,2025-09-16T03:53:27Z,dbccdb13fad762d95ead198c973dbcf200223def2d0a183e46bd71078d546071
1000tomax,Primordial boots,FINISHED,2,47793692,2,47932992,978224,139300,2025-09-16T03:36:25Z,2025-09-16T03:52:22Z,2025-09-16T03:52:22Z,5a738b83b04bbd14b60315d75ecacb68a3d8e398beaffe222b0ad47383dc6f7b
1000tomax,Venator bow (uncharged),FINISHED,1,72377699,1,72725135,1484186,347436,2025-09-16T03:26:44Z,2025-09-16T03:40:29Z,2025-09-16T03:40:29Z,e6a4ba4f1e436039ed8af33d955972bfb427e177f3709c193cae94ea9beb13d2
1000tomax,Odium ward,FINISHED,1,6427063,1,6500533,132663,73470,2025-09-16T03:20:09Z,2025-09-16T03:27:52Z,2025-09-16T03:27:52Z,11f7ec071edbb86fa7e280d0a9fdfb020861f4b182c2b1a48533893853e8dc97
1000tomax,Death rune,FINISHED,25000,3625000,25000,3675000,50000,50000,2025-09-16T03:15:11Z,2025-09-16T03:21:01Z,2025-09-16T03:21:01Z,aacf646a906dccabbe67fdd5e61f324791068fe2e78dc7c297a4aafdb31260a3
1000tomax,Snape grass seed,FINISHED,28,205576,28,209916,4256,4340,2025-09-16T03:12:30Z,2025-09-16T03:17:09Z,2025-09-16T03:17:09Z,c99f07260d8c58b81de3b2ea9aae63a975a79ea6ad777cc89c086682b11fbe3e
1000tomax,Adamant arrow,FINISHED,11000,517000,11000,539000,0,22000,2025-09-16T03:03:38Z,2025-09-16T03:14:48Z,2025-09-16T03:14:48Z,fe11dd6fb85129cbd25e90fa735d4be006886334458418aac865c454e63f07c4
