account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Crystal armour seed,SELLING,5,31027030,2,12332478,251682,-78334,2025-08-22T22:29:17Z,2025-08-23T04:52:32Z,2025-08-23T04:52:32Z,26d041ee594aee9cd8ff85789509c9728a63a36656340af0538f159004d385fd
1000tomax,Rune knife,FINISHED,10971,1689534,10971,1777302,32913,92986,2025-08-23T04:03:19Z,2025-08-23T04:48:56Z,2025-08-23T04:48:56Z,4d7434cd485d87cfff79b01663804d5ac940f6b50dad9d722a3d78296c6850aa
1000tomax,Law rune,FINISHED,18000,1944000,18000,1944000,36000,0,2025-08-23T04:42:56Z,2025-08-23T04:46:33Z,2025-08-23T04:46:33Z,a97b8a787e61f912ff134a47502dd5c94aba2876aa5a6b8e33b82cbff13d56db
1000tomax,Divine ranging potion(4),FINISHED,3,31221,3,30633,624,-588,2025-08-23T04:43:42Z,2025-08-23T04:46:00Z,2025-08-23T04:46:00Z,601d04b07dc14794736059e29738a2ea3d2562a1ff4f008bfa13c590c5b3af86
1000tomax,Berserker ring,FINISHED,5,26933105,5,26991580,550845,58475,2025-08-23T04:28:24Z,2025-08-23T04:41:31Z,2025-08-23T04:41:31Z,b934b8dec5405d8e7bdab76b51c648a6e583cca0b3197b7731ea79de7f609887
1000tomax,Demon tear,FINISHED,13000,1703000,13000,1768000,26000,65000,2025-08-23T04:39:01Z,2025-08-23T04:41:21Z,2025-08-23T04:41:21Z,3460c937642c2f2dabc781bd32fb97fcbf16305e7a6497b2f407c894a6a5e6b3
1000tomax,Dragon hunter crossbow,FINISHED,1,45013069,1,45190740,922260,177671,2025-08-23T04:38:28Z,2025-08-23T04:39:28Z,2025-08-23T04:39:28Z,8b40e03f3ab299e6a4e8ea971888fa00bfe2fce8dce038d110fb848d0ec645d0
1000tomax,Willow longbow (u),FINISHED,4668,448128,4668,499476,9336,51348,2025-08-23T04:22:49Z,2025-08-23T04:38:47Z,2025-08-23T04:38:47Z,a82a0b95d80dfe26c333cb0ed410db55b3d45392e3dcd1b297a77b9f6a69ead4
1000tomax,Abyssal whip,FINISHED,15,24748920,15,24838967,506908,90058,2025-08-23T04:02:41Z,2025-08-23T04:29:42Z,2025-08-23T04:29:42Z,4398d6666ba9e6fc767d1530bfeaf9acbe1cf80698da0dc74ae75830b3b24393
1000tomax,Huasca seed,FINISHED,125,2882250,125,2933375,59750,51125,2025-08-23T04:06:53Z,2025-08-23T04:28:05Z,2025-08-23T04:28:05Z,5662067cd952ca2ce1b24c967c644f466f20b338f028a4d13a30af33e34ff63d
1000tomax,Blighted manta ray,FINISHED,800,262400,800,255200,4800,-7200,2025-08-23T03:30:10Z,2025-08-23T04:23:11Z,2025-08-23T04:23:11Z,1de7ac8d0a03511dd189461a8f239732405f714fadd4c1ed9b86d9e524b8a90f
1000tomax,Amulet of fury,FINISHED,8,15900384,8,15952976,325568,52592,2025-08-23T03:55:15Z,2025-08-23T04:11:22Z,2025-08-23T04:11:22Z,133bcbfad312fff035c0ecc604b7f65b13cf28e6f3c977491503e902f2590652
1000tomax,Dragon knife,FINISHED,259,7145810,259,7257180,147889,111370,2025-08-23T03:33:16Z,2025-08-23T04:08:55Z,2025-08-23T04:08:55Z,03613018b941218db1e32eeb5defbf37c69bf9ad3e8f839f3c593a3c783731fc
1000tomax,Chaos rune,FINISHED,18000,1044000,18000,1080000,18000,36000,2025-08-23T04:03:49Z,2025-08-23T04:05:15Z,2025-08-23T04:05:15Z,a1fea62f5c97a58591dbfd1e696ee0298da27c508c8079a7376a50de3a3c745e
1000tomax,Tormented synapse,FINISHED,1,32954089,1,33119141,675900,165052,2025-08-23T03:55:08Z,2025-08-23T03:59:52Z,2025-08-23T03:59:52Z,569d5f1e06f7b58aacd84307538d8ea5b4872e862adc915a2f1637e222dbbf88
1000tomax,Amethyst dart,FINISHED,11000,4730000,11000,4818000,88000,97000,2025-08-23T03:35:37Z,2025-08-23T03:56:48Z,2025-08-23T03:56:48Z,d54584d229557e38359874beb82e7d7cbf2927f053f5b7974902d65e5531c725
