account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Goading potion(4),FINISHED,18,865080,18,842796,17190,-22284,2025-07-31T22:56:46Z,2025-08-01T01:40:59Z,2025-08-01T01:40:59Z,3c9ffe345d8d384f2a4d36d6de4bbef803c7e5a8d75cfa76adb3320f540af249
1000tomax,Clockwork,FINISHED,975,1219725,975,1245075,25350,25638,2025-07-31T23:21:42Z,2025-08-01T00:14:08Z,2025-08-01T00:14:08Z,532cd19275d6d5001ecf00d2aa021b275b31a6e43dd10a4c751fd11bb284cf8a
1000tomax,Seers ring,FINISHED,1,997333,1,1001147,20431,3814,2025-07-31T23:55:20Z,2025-08-01T00:05:32Z,2025-08-01T00:05:32Z,9672d730f7d9bb62ece59f14c939c644c07d5a40782697b3e00887aa446854c8
1000tomax,Big bones,FINISHED,3000,522000,3000,558000,9000,34790,2025-07-31T23:46:14Z,2025-08-01T00:03:27Z,2025-08-01T00:03:27Z,e238524ff964374c660a4c95d06dae1ea911942c699254f5b580cbdf36fca635
1000tomax,Phoenix necklace,FINISHED,622,1370888,622,1393280,27990,22392,2025-07-31T23:51:52Z,2025-07-31T23:59:03Z,2025-07-31T23:59:03Z,9103ce1a8186a37c392e22d2bae3908ed612aed928df7d32a38e48a074e0e6c0
1000tomax,Iron dart,FINISHED,7000,63000,7000,77000,0,14000,2025-07-31T23:24:55Z,2025-07-31T23:50:55Z,2025-07-31T23:50:55Z,074406b5c5eb801576cddc15a620fac161c2d44a0cc392f74e425a652844bca2
1000tomax,Sea turtle,FINISHED,1,944,1,960,19,16,2025-07-31T23:41:18Z,2025-07-31T23:49:14Z,2025-07-31T23:49:14Z,d8289041ba6a40f452dcc3e81a448e0ab118ccb08809a3e81994309aced7e54d
1000tomax,Uncut red topaz,FINISHED,24,61416,24,66696,1344,5280,2025-07-31T23:10:05Z,2025-07-31T23:45:51Z,2025-07-31T23:45:51Z,28c6f629af3aba7423fbe234a24c081d234aa1eaa7dadf9ff6e21f3a4d642bcb
1000tomax,Torstol potion (unf),FINISHED,320,1230400,320,1223348,24652,-6802,2025-07-31T23:09:46Z,2025-07-31T23:45:47Z,2025-07-31T23:45:47Z,2a1b663b5f181d4fc7a3a9239d61bc71f40c24261919c91c212171cc4a20894c
1000tomax,Rune arrow,FINISHED,2456,368400,2456,383136,7368,14736,2025-07-31T23:38:57Z,2025-07-31T23:43:37Z,2025-07-31T23:43:37Z,cdf7be45f67f07f6ba99c1899f9691c486d49d6db691d8ece0390c89f80b7a8b
1000tomax,Aether catalyst,FINISHED,5911,1194022,5911,1229488,23644,35466,2025-07-31T23:28:31Z,2025-07-31T23:38:06Z,2025-07-31T23:38:06Z,fb4238b251ef514e09f092379428c6df265ca692007514842b1ba637f9416a0c
1000tomax,Ancient brew(4),FINISHED,35,126385,35,129010,2625,2634,2025-07-31T23:01:23Z,2025-07-31T23:34:14Z,2025-07-31T23:34:14Z,f9b32b4729ce46406d24e4ce4b4256c6225ce260cfaa7e63d182373740a40285
1000tomax,Supercompost,FINISHED,2000,26000,2000,52000,0,26000,2025-07-31T23:20:23Z,2025-07-31T23:31:39Z,2025-07-31T23:31:39Z,82c84f68acb3e4187d3ee0734f4d8fc13802afa896a477de8679cece148fac1b
1000tomax,Atlatl dart,FINISHED,8407,504420,8407,546455,8407,42035,2025-07-31T23:12:03Z,2025-07-31T23:27:31Z,2025-07-31T23:27:31Z,85fc314a2fc66d5818f6aa4e2abec6136d24a30cfa264f07b2e89b09d6eca9c5
1000tomax,Nature rune,FINISHED,13504,1188352,13504,1201856,13504,13504,2025-07-31T23:20:13Z,2025-07-31T23:22:30Z,2025-07-31T23:22:30Z,ada7c7ec669a833d5950571dc6edb74da4ed199fc558b4fab62abac8a955ca74
1000tomax,Rune arrow,FINISHED,5034,750066,5034,775236,15102,25170,2025-07-31T23:10:36Z,2025-07-31T23:20:37Z,2025-07-31T23:20:37Z,3db9b5ab5056bc2ee5fadd51eeea145fd252a7fe5aeb8673d008d13a8e784a2d
1000tomax,Yew logs,FINISHED,6832,1284416,6832,1304912,20496,20496,2025-07-31T23:10:46Z,2025-07-31T23:19:36Z,2025-07-31T23:19:36Z,05ab3a83f66c3d9bbd0ec715da8733f3e83ddf6734f05988e8251e40844434c7
1000tomax,Willow longbow (u),FINISHED,1467,123228,1467,134964,1467,11736,2025-07-31T23:15:35Z,2025-07-31T23:18:37Z,2025-07-31T23:18:37Z,de86b4539260b82476ee1be299f840230422e4b538c71ea92a9b4de20a0acaac
1000tomax,Mokhaiotl waystone,FINISHED,10,1220950,10,1248880,25480,27930,2025-07-31T23:08:57Z,2025-07-31T23:10:25Z,2025-07-31T23:10:25Z,731245ab59421de3f05a624ab33a29c1d5cb3501adbc8ef567ce53f0fa624172
1000tomax,Raw summer pie,FINISHED,351,468936,351,469989,9477,1382,2025-07-31T20:22:35Z,2025-07-31T23:09:31Z,2025-07-31T23:09:31Z,ea1bacfd52dc04603ad97fd03c9702d65f1c48773d4476b920e6e80b6d13ac0f
1000tomax,Leaf-bladed battleaxe,FINISHED,3,170586,3,174864,3567,4279,2025-07-31T22:42:14Z,2025-07-31T23:09:06Z,2025-07-31T23:09:06Z,bd3bf94b2ea0015862836d1c4bc9172da7e8b99e8f438b541d5be04be322a6f2
1000tomax,Coal,FINISHED,8904,1299984,8904,1326696,26712,26712,2025-07-31T23:04:12Z,2025-07-31T23:08:09Z,2025-07-31T23:08:09Z,2c145af26b156e38534cddd6cab682901b028490b1ec6086fc1518f0386b9a41
1000tomax,Holy blessing,FINISHED,1,6542,1,9116,186,2574,2025-07-31T22:42:36Z,2025-07-31T22:59:13Z,2025-07-31T22:59:13Z,009a84703759c9929e5737bb3889291b6fae30834fe9e79d0ebe468f07e41298
1000tomax,Bandos boots,FINISHED,1,272714,1,287659,5870,14945,2025-07-31T22:44:43Z,2025-07-31T22:58:01Z,2025-07-31T22:58:01Z,4bec5061d10ae1fd90dc2597ce56193346fb1886443a2d8e65fc581adecc7ad4
1000tomax,Bandos d'hide boots,FINISHED,1,350675,1,364848,7445,14173,2025-07-31T22:54:23Z,2025-07-31T22:56:02Z,2025-07-31T22:56:02Z,f59d90eb10a2df83a9c3ec68ef0c3e3781a38630faeeff255045aa6799a28ad6
1000tomax,Ring of the elements,FINISHED,1,401872,1,430420,8784,28548,2025-07-31T22:53:05Z,2025-07-31T22:55:31Z,2025-07-31T22:55:31Z,a23a7f12773ad84c3f59b27956b151edc0b7025b79aff04262f137aaf3b93b96
1000tomax,Raw karambwan,FINISHED,2699,1203754,2699,1228045,24291,25358,2025-07-31T22:38:38Z,2025-07-31T22:55:01Z,2025-07-31T22:55:01Z,e27cd0603d57221791ee05512e2ce4284f5b03de42364e65f0c95d168ae0bbb0
1000tomax,Occult necklace,FINISHED,2,877372,2,881410,17986,4038,2025-07-31T22:46:06Z,2025-07-31T22:51:44Z,2025-07-31T22:51:44Z,a18ef70bbdf00c77a3bda610421830b49a0e3fdd3bf7bcf1afb89c424071b273
1000tomax,Blood essence,FINISHED,4,1121124,4,1113180,22716,-7944,2025-07-31T22:06:24Z,2025-07-31T22:44:27Z,2025-07-31T22:44:27Z,865b2f9eaf9c22805683435fc51643aae1354704415ce764d1941a32b567e6c9
1000tomax,Burnt page,FINISHED,385,1071455,385,1080310,21945,8855,2025-07-31T22:09:21Z,2025-07-31T22:43:52Z,2025-07-31T22:43:52Z,4c2952fa3bbb9465cd468df651f16d547c8b864bdb35300d55356a9b8fd6694c
1000tomax,Sea turtle,FINISHED,56,52752,56,53760,1064,1008,2025-07-31T22:03:17Z,2025-07-31T22:43:14Z,2025-07-31T22:43:14Z,62d03f696975448774b625ba722e1b9c9f82786fa9d7b31da1cbfe04b0555646
1000tomax,Rune arrow,FINISHED,3510,540540,3510,558090,10530,17550,2025-07-31T22:39:34Z,2025-07-31T22:41:46Z,2025-07-31T22:41:46Z,bdbcc134a54725dc1fc7383d0a26aaeecc7bd5cc62d92037146ec49e2d421f15
1000tomax,Cooked moonlight antelope,FINISHED,5,10700,5,10875,220,175,2025-07-31T21:58:45Z,2025-07-31T22:39:49Z,2025-07-31T22:39:49Z,e5b4a1aa08b2ebb7df732f6db2f423d09a157c692c0e7ed30d7388ffd13b799e
1000tomax,Goading potion(4),FINISHED,7,336588,7,337925,6895,1337,2025-07-31T21:45:14Z,2025-07-31T22:38:38Z,2025-07-31T22:38:38Z,5f28ac3958ab9cc123f77fd9f41149282d5eb65079521d2718a53f7ff73f9134
1000tomax,Torag's platebody,FINISHED,2,413468,2,431463,8805,17996,2025-07-31T21:39:34Z,2025-07-31T22:04:05Z,2025-07-31T22:04:05Z,0e590e245ccd773c416a0c06b6c601b530fe85437b2ccf3811394cf9178b820d
