account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Zulrah's scales,FINISHED,13646,2606386,13646,2660970,40938,54584,2025-08-02T23:48:19Z,2025-08-03T03:45:47Z,2025-08-03T03:45:47Z,6c715189c12f4ead948f578190ef86db0b6449f5748e4d1d407f4a5b6f82c590
1000tomax,Zulrah's scales,FINISHED,3716,717188,3716,724620,11148,7432,2025-08-02T20:18:28Z,2025-08-02T20:19:00Z,2025-08-02T20:19:00Z,34f50dc32292dabff1574394ffe94e23e3bc44753c58a8aa429012b73d700ccf
1000tomax,Zulrah's scales,FINISHED,13211,2536512,13211,2576145,39633,39633,2025-08-02T20:15:08Z,2025-08-02T20:17:42Z,2025-08-02T20:17:42Z,45fc6f780a020f91946fdda7d5639448ec787d8224d66c2bfb074bf359f827cc
1000tomax,Zulrah's scales,FINISHED,13073,2444651,13073,2536162,39219,91511,2025-08-02T17:28:45Z,2025-08-02T18:31:09Z,2025-08-02T18:31:09Z,b67aff0c2e4e138ce927832f8823c441da53e706fd6c515a2ea4a13ec3fddef8
1000tomax,Zulrah's scales,FINISHED,9859,1823915,9859,1843633,29577,19718,2025-08-02T07:21:46Z,2025-08-02T07:32:59Z,2025-08-02T07:32:59Z,128991613ae62965115845fb47e47c8648ba8a758451b1d1827bc357430636d9
1000tomax,Zulrah's scales,FINISHED,12005,2220925,12005,2244935,36015,24010,2025-08-02T06:29:22Z,2025-08-02T06:42:17Z,2025-08-02T06:42:17Z,e9ff1649b3a922cba6904e857dd7110a091f0148e842f24c5c22e0861e09939d
1000tomax,Zul-andra teleport,FINISHED,30,319890,30,326850,6660,6960,2025-08-02T17:09:23Z,2025-08-02T17:26:15Z,2025-08-02T17:26:15Z,70adcc4d8e09c2d069d37038724bf8d1e2f4324ebcdc37b2bbc6f64d2268f000
1000tomax,Zombie axe,FINISHED,1,1254861,1,1270105,25920,15244,2025-08-02T08:03:37Z,2025-08-02T08:09:39Z,2025-08-02T08:09:39Z,090a75711a83f40b66b6d3828ddeae30f9551b742061f9a644fbb79643e87451
1000tomax,Zamorak chaps,FINISHED,1,302816,1,308784,6301,5968,2025-08-02T05:17:56Z,2025-08-02T05:35:33Z,2025-08-02T05:35:33Z,a152046d8b37185c230b2f9e8ecb5adde296e70e94d910e1ac975859fb7d48b0
1000tomax,Wilderness crabs teleport,FINISHED,26,926016,26,937638,19110,11622,2025-08-02T18:31:13Z,2025-08-02T18:47:21Z,2025-08-02T18:47:21Z,2118c831673fa2e4ce5442e3bd81c2c227a8690ec2e8c87a7c133e21b54186ff
1000tomax,Wilderness crabs teleport,FINISHED,35,1277360,35,1294460,26405,17125,2025-08-02T04:49:00Z,2025-08-02T05:04:24Z,2025-08-02T05:04:24Z,9b04e07ae9ba7582ffa0cb9a1e914e19c591c720339b47016220dd09e67678cf
1000tomax,Vile ashes,FINISHED,407,13838,407,18315,0,4477,2025-08-02T05:04:41Z,2025-08-02T05:40:08Z,2025-08-02T05:40:08Z,46d4e780b01184ae48bdcd192f1dacb7cce2f90c3456ff3af512eb2047e50b49
1000tomax,Varrock teleport,FINISHED,161,74865,161,76153,0,1288,2025-08-02T18:34:26Z,2025-08-02T18:39:14Z,2025-08-02T18:39:14Z,ab5f72e5946f06958fa851f0e244c0a8ce481788cb6af46d54a68c288c24461d
1000tomax,Varrock teleport,FINISHED,2278,1079772,2278,1088884,0,9223,2025-08-02T04:56:05Z,2025-08-02T05:20:17Z,2025-08-02T05:20:17Z,ee2c6f81b96a05b59529732ec7be8bc110081eb943cc623ef2a5b92f0d0e550a
1000tomax,Tzhaar-ket-om,FINISHED,3,953496,3,932649,19032,-20847,2025-08-02T21:43:48Z,2025-08-03T00:09:49Z,2025-08-03T00:09:49Z,b4c569b6dd8ed41acc7724579ae98d866d07fa49af9f9771356ea4f492fc9874
1000tomax,Tuna potato,FINISHED,919,1496132,919,1524621,30327,28489,2025-08-02T06:08:39Z,2025-08-02T06:11:49Z,2025-08-02T06:11:49Z,09f7bd707fe1877b3e9465e0c626b3955ebe3eaa81b52851632a10319717a71b
1000tomax,Torstol seed,FINISHED,23,150673,23,164542,3335,13869,2025-08-02T05:42:29Z,2025-08-02T05:49:58Z,2025-08-02T05:49:58Z,aa8d15fff64d1a4d1f17a69a1fab8b31b81ac932fbf0660fc104a44f2fa9ab03
1000tomax,Tome of fire (empty),FINISHED,1,665693,1,670192,13677,4499,2025-08-02T05:43:14Z,2025-08-02T06:27:05Z,2025-08-02T06:27:05Z,b8e50dd244839cd527713dcc77205835a19e43bc7986f006b25a542c928ab863
1000tomax,Swampbark body,FINISHED,1,82301,1,86413,1763,4112,2025-08-02T23:49:20Z,2025-08-02T23:53:18Z,2025-08-02T23:53:18Z,8e759664a966c34599b1009783746bc8e02cd08e50eeb3ac186bf616a36d0977
1000tomax,Stamina potion(4),FINISHED,300,2678700,300,2638800,53700,-39900,2025-08-02T22:06:24Z,2025-08-02T23:55:28Z,2025-08-02T23:55:28Z,7f9a9606641fed6c0b9ef2e2fbede0542b03d4de43bfc8e1e7c9c46879f4478b
1000tomax,Soul rune,FINISHED,5217,2055498,5217,2071149,41736,15651,2025-08-02T04:33:13Z,2025-08-02T05:11:20Z,2025-08-02T05:11:20Z,42ee9dbfd2754c89f60d7916d08ba4843bcbb3e92e7580b70658b2b86c39e3c8
1000tomax,Shattered cannon ornament kit,FINISHED,1,516088,1,522146,10656,6058,2025-08-03T04:05:40Z,2025-08-03T04:44:31Z,2025-08-03T04:44:31Z,08c2ae564b8a6b5c608461ea9b418e7c6148083a193fbe1f9da0ccfda5b50d1d
1000tomax,Seers ring,FINISHED,1,1112990,1,1122123,22900,9133,2025-08-02T05:11:12Z,2025-08-02T05:39:08Z,2025-08-02T05:39:08Z,eaa5a9ddb970538cf7ea644c11ca3e423460d29ad23cacc30316e96ee2316dca
1000tomax,Saradomin d'hide boots,FINISHED,1,374568,1,394214,8045,19646,2025-08-02T05:15:33Z,2025-08-02T05:31:41Z,2025-08-02T05:31:41Z,7828bedf3de5e467ecbb34ea0d1fae3a4d0058cbc9d1eef1899c3f26dab944c1
1000tomax,Saradomin d'hide body,FINISHED,1,125949,1,130854,2670,4905,2025-08-02T19:29:28Z,2025-08-02T19:42:27Z,2025-08-02T19:42:27Z,8a5c501079fed156d2dce6ef0cb3e9903af5f5f2246ada10c267b38e8fdfd9db
1000tomax,Saradomin chaps,FINISHED,1,199598,1,199081,4062,-517,2025-08-02T19:27:16Z,2025-08-02T20:16:07Z,2025-08-02T20:16:07Z,4e996a9f4a2cd2db588ac3cf5375c65e043a3a26b6e3238a79cfa35d90f223a9
1000tomax,Sarachnis cudgel,FINISHED,1,112978,1,116776,2383,3798,2025-08-02T06:30:41Z,2025-08-02T06:36:56Z,2025-08-02T06:36:56Z,b896de5c2ba633e7b5e402bdcb9ca0a3dcf73d338f4a02447e3da67c90b93366
1000tomax,Runite bolts,FINISHED,11000,1562000,11000,1606000,22000,44000,2025-08-02T19:28:06Z,2025-08-02T19:47:34Z,2025-08-02T19:47:34Z,456e4593a0b73bef62828fab24326907cec09b8db7cc89b63ddb15825eae219e
1000tomax,Runite bolts,FINISHED,3776,524864,3776,536192,7552,14475,2025-08-02T08:01:31Z,2025-08-02T08:05:56Z,2025-08-02T08:05:56Z,567bbc005053098c05b9664b13c7aa17ea42a25f5116e258a8927c4df50a8140
1000tomax,Rune halberd,FINISHED,22,832590,22,843355,17197,10786,2025-08-02T03:16:18Z,2025-08-02T05:04:58Z,2025-08-02T05:04:58Z,b2048522d2bcf1642c910f801bbeb48b9da2993acc12eb728e66a035388575cb
1000tomax,Rune arrow,FINISHED,8508,1284708,8508,1337295,23985,55026,2025-08-02T21:14:30Z,2025-08-02T23:39:03Z,2025-08-02T23:39:03Z,978237a366a41c2488ba7052574ea70ae99a0bb47ef3903ecc62a0238c35afe1
1000tomax,Rune arrow,FINISHED,11000,1705000,11000,1782000,33000,77000,2025-08-02T16:35:58Z,2025-08-02T16:39:28Z,2025-08-02T16:39:28Z,9e33e2228f9a17d03306a114ed612c59b6ace7f8649cf2fd573b616ed0a3a39c
1000tomax,Rune arrow,FINISHED,2676,406752,2676,425484,8028,18732,2025-08-02T07:08:21Z,2025-08-02T07:12:59Z,2025-08-02T07:12:59Z,5d2f16ea27f75d64f478b4cd23c42ccf965e50a3e8ce8700d86fdc17c17ab2a9
1000tomax,Rune arrow,FINISHED,8324,1256924,8324,1306868,24972,49944,2025-08-02T06:49:51Z,2025-08-02T06:56:09Z,2025-08-02T06:56:09Z,63feb04d18607d1492e0b79368f38c12a2f9a09dc01bd727c5656dfe88139715
