First buy time,Last sell time,Account,Item,Status,Bought,Sold,Avg. buy price,Avg. sell price,Tax,Profit,Profit ea.
2025-08-20T18:44:57Z,2025-08-20T18:46:31Z,1000tomax,Rune arrow,FINISHED,4109,4109,192,199,12327,16436,4
2025-08-20T18:38:07Z,2025-08-20T18:44:37Z,1000tomax,Steel bar,FINISHED,1133,1133,490,509,11330,10197,9
2025-08-20T18:21:23Z,2025-08-20T18:39:28Z,1000tomax,Ranarr seed,FINISHED,200,200,29618,30575,122200,69200,346
2025-08-20T18:33:39Z,2025-08-20T18:35:34Z,1000tomax,Basilisk jaw,FINISHED,1,1,16928137,17448484,348969,171378,171378
2025-08-20T18:12:52Z,2025-08-20T18:24:50Z,1000tomax,Chaos rune,FINISHED,18000,18000,62,65,18000,36000,2
2025-08-20T18:23:00Z,2025-08-20T18:23:50Z,1000tomax,Adamant dart,FINISHED,11000,11000,44,47,0,33000,3
2025-08-20T18:11:02Z,2025-08-20T18:20:10Z,1000tomax,Rune arrow,FINISHED,6891,6891,191,202,27564,48237,7
2025-08-20T17:56:39Z,2025-08-20T18:20:10Z,1000tomax,Basilisk jaw,FINISHED,1,1,16778217,17314718,346294,190207,190207
2025-08-20T18:08:25Z,2025-08-20T18:16:40Z,1000tomax,Zulrah's scales,FINISHED,30000,30000,163,167,90000,30000,1
2025-08-20T18:06:15Z,2025-08-20T18:12:12Z,1000tomax,Cannonball,FINISHED,11000,11000,182,189,33000,44000,4
2025-08-20T17:51:59Z,2025-08-20T18:10:08Z,1000tomax,Coal,FINISHED,13000,13000,165,174,39000,79579,6
2025-08-20T17:52:14Z,2025-08-20T18:06:57Z,1000tomax,Wrath rune,FINISHED,1929,1929,265,275,9645,10305,5
2025-08-20T17:43:12Z,2025-08-20T18:05:39Z,1000tomax,Zul-andra teleport,FINISHED,288,288,12077,12508,71916,52236,181
2025-08-20T17:53:11Z,2025-08-20T18:02:14Z,1000tomax,Red spiders' eggs,FINISHED,13000,13000,152,157,39000,26000,2
2025-08-20T17:49:19Z,2025-08-20T17:56:52Z,1000tomax,Gold bar,FINISHED,69,69,113,117,138,138,2
2025-08-20T16:40:36Z,2025-08-20T17:51:49Z,1000tomax,Death rune,FINISHED,25000,25000,127,130,50000,25000,1
2025-08-20T17:29:09Z,2025-08-20T17:48:14Z,1000tomax,Dharok's armour set,FINISHED,1,1,3545405,3642409,72848,24156,24156
2025-08-20T16:53:34Z,2025-08-20T17:42:00Z,1000tomax,Raw shark,FINISHED,15000,15000,571,586,165000,71756,4
2025-08-20T16:59:34Z,2025-08-20T17:37:35Z,1000tomax,Adamantite ore,FINISHED,4500,4500,775,801,72000,45174,10
2025-08-20T16:43:54Z,2025-08-20T17:32:43Z,1000tomax,Uncharged toxic trident (e),FINISHED,1,1,6671079,6846539,136930,38530,38530
2025-08-20T17:26:41Z,2025-08-20T17:27:08Z,1000tomax,Bandos godsword,FINISHED,1,1,15284565,15707518,314150,108803,108803
2025-08-20T17:19:11Z,2025-08-20T17:25:24Z,1000tomax,Runite bolts,FINISHED,3953,3953,166,172,11859,11859,3
2025-08-20T16:53:29Z,2025-08-20T17:21:13Z,1000tomax,Law rune,FINISHED,18000,18000,113,117,36000,36000,2
2025-08-20T16:50:51Z,2025-08-20T17:16:55Z,1000tomax,Soaked page,FINISHED,210,210,2468,2579,10710,12650,60
2025-08-20T16:44:58Z,2025-08-20T16:51:35Z,1000tomax,Soul rune,FINISHED,6365,6365,291,299,31825,19095,3
2025-08-20T16:11:17Z,2025-08-20T16:49:29Z,1000tomax,Nature rune,FINISHED,18000,18000,88,89,18000,0,0
2025-08-20T15:52:23Z,2025-08-20T16:44:37Z,1000tomax,Snapdragon seed,FINISHED,200,200,79210,81035,324015,41045,205
2025-08-20T16:40:20Z,2025-08-20T16:43:14Z,1000tomax,Soul rune,FINISHED,112,112,291,299,560,336,3
2025-08-20T16:30:08Z,2025-08-20T16:39:44Z,1000tomax,Abyssal whip,FINISHED,14,14,1535194,1575551,441154,123844,8846
2025-08-20T16:32:25Z,2025-08-20T16:35:51Z,1000tomax,Burnt page,FINISHED,253,253,4411,4542,22770,10373,41
2025-08-20T16:13:30Z,2025-08-20T16:31:11Z,1000tomax,Monkfish,FINISHED,1552,1552,645,669,20176,17072,11
2025-08-20T16:11:33Z,2025-08-20T16:28:32Z,1000tomax,Amulet of fury,FINISHED,4,4,1963690,2029792,162380,102028,25507
2025-08-20T15:54:06Z,2025-08-20T16:23:59Z,1000tomax,Teleport to house,FINISHED,9551,9551,575,584,0,85959,9
2025-08-20T15:35:26Z,2025-08-20T16:10:08Z,1000tomax,Lava dragon bones,FINISHED,3114,3114,3672,3765,233550,56052,18
2025-08-20T15:55:07Z,2025-08-20T16:08:54Z,1000tomax,Yew longbow (u),FINISHED,7021,7021,332,349,42126,77231,11
2025-08-20T15:08:18Z,2025-08-20T16:07:39Z,1000tomax,Atlatl dart,FINISHED,11000,11000,79,77,11000,-33000,-3
2025-08-20T15:26:08Z,2025-08-20T15:50:49Z,1000tomax,Iron ore,FINISHED,13000,13000,97,99,13000,13000,1
2025-08-20T15:19:37Z,2025-08-20T15:36:16Z,1000tomax,Dragon crossbow,FINISHED,10,10,1109467,1136758,227350,45560,4556
2025-08-20T15:31:07Z,2025-08-20T15:34:02Z,1000tomax,Adamant dart,FINISHED,2919,2919,46,49,0,8757,3
2025-08-20T15:25:50Z,2025-08-20T15:33:28Z,1000tomax,Amethyst arrow,FINISHED,11000,11000,282,289,55000,22000,2
2025-08-20T15:11:59Z,2025-08-20T15:30:27Z,1000tomax,Snape grass seed,FINISHED,200,200,9380,9919,39600,68200,341
2025-08-20T14:48:56Z,2025-08-20T15:29:26Z,1000tomax,Unpowered orb,FINISHED,10000,10000,110,112,20000,8834,0
2025-08-20T15:11:59Z,2025-08-20T15:21:06Z,1000tomax,Lightbearer,FINISHED,3,3,5277142,5496589,329793,328548,109516
2025-08-20T15:12:48Z,2025-08-20T15:20:02Z,1000tomax,Amethyst dart,FINISHED,7862,7862,320,327,47172,7862,1
2025-08-20T14:21:39Z,2025-08-20T15:19:50Z,1000tomax,Blood rune,FINISHED,25000,25000,200,205,100000,25000,1
2025-08-20T13:54:49Z,2025-08-20T15:12:54Z,1000tomax,Enhanced crystal teleport seed,FINISHED,13,13,1915655,1967089,511435,157217,12093
2025-08-20T14:43:56Z,2025-08-20T15:11:15Z,1000tomax,Revenant ether,FINISHED,30000,30000,176,179,90000,0,0
2025-08-20T14:24:51Z,2025-08-20T15:07:24Z,1000tomax,Zulrah's scales,FINISHED,20545,20545,162,167,61635,41090,2
2025-08-20T14:16:28Z,2025-08-20T15:05:36Z,1000tomax,Mithril dart tip,FINISHED,20000,20000,96,96,20000,-20000,-1
2025-08-20T14:44:30Z,2025-08-20T14:47:56Z,1000tomax,Astral rune,FINISHED,25000,25000,62,65,25000,50000,2
2025-08-20T14:24:30Z,2025-08-20T14:43:28Z,1000tomax,Cosmic rune,FINISHED,18000,18000,72,75,18000,36000,2
2025-08-20T14:19:13Z,2025-08-20T14:41:16Z,1000tomax,Demon tear,FINISHED,13000,13000,136,143,26000,68000,5
2025-08-20T14:08:37Z,2025-08-20T14:22:48Z,1000tomax,Steel bar,FINISHED,7907,7907,497,515,79070,63256,8
2025-08-20T13:53:56Z,2025-08-20T14:17:17Z,1000tomax,Rune arrow,FINISHED,11000,11000,190,201,44000,77000,7
2025-08-20T05:10:56Z,2025-08-20T14:14:13Z,1000tomax,Mahogany logs,FINISHED,11000,11000,343,363,77000,147762,13
2025-08-20T14:06:22Z,2025-08-20T14:13:37Z,1000tomax,Earth impling jar,FINISHED,235,235,1648,1740,7990,13630,58
2025-08-20T13:48:40Z,2025-08-20T14:12:59Z,1000tomax,Zulrah's scales,FINISHED,9455,9455,162,167,28365,18910,2
2025-08-20T13:53:22Z,2025-08-20T14:04:14Z,1000tomax,Trouver parchment,FINISHED,6,6,603692,624599,74946,50496,8416
2025-08-20T13:43:20Z,2025-08-20T13:53:20Z,1000tomax,Dragon crossbow,FINISHED,8,8,1108566,1135548,181680,34176,4272
2025-08-20T13:43:04Z,2025-08-20T13:53:13Z,1000tomax,Chaos rune,FINISHED,18000,18000,62,64,18000,18000,1
2025-08-20T04:47:28Z,2025-08-20T13:51:50Z,1000tomax,Tormented synapse,FINISHED,1,1,27402550,27545372,550907,-408085,-408085
2025-08-20T13:46:14Z,2025-08-20T13:51:42Z,1000tomax,Adamant dart,FINISHED,8081,8081,44,48,0,32324,4
2025-08-20T13:42:54Z,2025-08-20T13:43:45Z,1000tomax,Cannonball,FINISHED,11000,11000,181,188,33000,44000,4
2025-08-20T05:11:47Z,2025-08-20T13:41:40Z,1000tomax,Cannonball,FINISHED,11000,11000,179,188,33000,66000,6
2025-08-20T04:31:07Z,2025-08-20T13:39:17Z,1000tomax,Black chinchompa,FINISHED,11000,11000,2172,2227,484000,121034,11
2025-08-20T04:38:20Z,2025-08-20T13:39:17Z,1000tomax,Dragonstone dragon bolts (e),FINISHED,1134,1134,2666,2789,62370,77112,68
2025-08-20T04:55:52Z,2025-08-20T05:26:32Z,1000tomax,Stamina potion(4),FINISHED,1890,1890,9597,9870,372330,143640,76
2025-08-20T04:57:25Z,2025-08-20T05:12:36Z,1000tomax,Coal,FINISHED,7168,7168,160,168,21504,42751,5
2025-08-20T04:32:13Z,2025-08-20T05:05:10Z,1000tomax,Earth impling jar,FINISHED,1029,1029,1702,1784,36015,49056,47
2025-08-20T05:00:27Z,2025-08-20T05:01:04Z,1000tomax,Feather,FINISHED,1,1,3,2,0,-1,-1
2025-08-20T04:35:58Z,2025-08-20T04:54:36Z,1000tomax,Steel bar,FINISHED,10000,10000,476,487,90000,20000,2
2025-08-20T04:44:00Z,2025-08-20T04:54:22Z,1000tomax,Dark crab,FINISHED,339,339,1890,1971,13221,14238,42
2025-08-20T04:28:48Z,2025-08-20T04:44:34Z,1000tomax,Iron ore,FINISHED,13000,13000,96,98,13000,13000,1
2025-08-20T04:21:05Z,2025-08-20T04:33:44Z,1000tomax,Amulet of fury,FINISHED,3,3,2048796,2108432,126504,52404,17468
2025-08-20T04:17:50Z,2025-08-20T04:31:20Z,1000tomax,Runite bolts,FINISHED,11000,11000,165,171,33000,33000,3
2025-08-20T03:55:01Z,2025-08-20T04:29:59Z,1000tomax,Dark crab,FINISHED,1132,1132,1876,1946,43016,36224,32
2025-08-20T02:10:24Z,2025-08-20T04:24:18Z,1000tomax,Revenant ether,FINISHED,29927,29927,175,180,89781,59854,2
2025-08-20T03:51:47Z,2025-08-20T04:23:12Z,1000tomax,Blighted ancient ice sack,FINISHED,15000,15000,256,260,75000,-15000,-1
2025-08-20T04:08:13Z,2025-08-20T04:15:45Z,1000tomax,Wilderness crabs teleport,FINISHED,19,19,28885,28904,10982,-10621,-559
2025-08-20T04:06:40Z,2025-08-20T04:15:30Z,1000tomax,Mithril dart tip,FINISHED,10,10,93,95,10,10,1
2025-08-20T03:51:55Z,2025-08-20T04:14:26Z,1000tomax,Yew longbow (u),FINISHED,10000,10000,325,335,60000,40000,4
2025-08-20T03:11:53Z,2025-08-20T04:05:45Z,1000tomax,Chaos rune,FINISHED,1842,1842,63,67,1842,5526,3
2025-08-20T03:44:23Z,2025-08-20T03:58:12Z,1000tomax,Magus ring,FINISHED,1,1,30500143,31311286,626225,184918,184918
2025-08-20T03:47:05Z,2025-08-20T03:57:48Z,1000tomax,Death rune,FINISHED,25000,25000,128,132,50000,50000,2
2025-08-20T03:42:24Z,2025-08-20T03:52:19Z,1000tomax,Blighted manta ray,FINISHED,1074,1074,333,343,6444,4296,4
2025-08-20T01:56:37Z,2025-08-20T03:42:55Z,1000tomax,Law rune,FINISHED,18000,18000,112,117,36000,54000,3
2025-08-20T03:16:56Z,2025-08-20T03:42:22Z,1000tomax,Cosmic rune,FINISHED,18000,18000,76,78,18000,27634,1
2025-08-20T03:35:49Z,2025-08-20T03:41:40Z,1000tomax,Adamantite ore,FINISHED,4500,4500,706,754,67500,148500,33
2025-08-20T03:14:09Z,2025-08-20T03:36:56Z,1000tomax,Zulrah's scales,FINISHED,25763,25763,163,168,77289,51526,2
2025-08-20T03:12:00Z,2025-08-20T03:33:19Z,1000tomax,Rune arrow,FINISHED,11000,11000,186,193,33000,44076,4
2025-08-20T03:18:05Z,2025-08-20T03:19:04Z,1000tomax,Zamorak godsword,FINISHED,1,1,17727115,18267680,365353,175212,175212
2025-08-20T03:14:09Z,2025-08-20T03:17:44Z,1000tomax,Demon tear,FINISHED,13000,13000,136,146,26000,104000,8
2025-08-20T03:14:48Z,2025-08-20T03:16:37Z,1000tomax,Zamorak godsword,FINISHED,1,1,17677410,18267380,365347,224623,224623
2025-08-20T02:08:18Z,2025-08-20T03:06:12Z,1000tomax,Harralander,FINISHED,4155,4155,512,534,41550,53606,12
2025-08-20T02:31:29Z,2025-08-20T03:05:32Z,1000tomax,Dark crab,FINISHED,3317,3317,1898,1977,129363,132680,40
2025-08-20T02:46:49Z,2025-08-20T03:04:30Z,1000tomax,Snape grass seed,FINISHED,200,200,8681,9025,36000,32800,164
2025-08-20T02:31:19Z,2025-08-20T02:55:46Z,1000tomax,Blighted manta ray,FINISHED,5282,5282,331,344,31692,36974,7
2025-08-20T02:31:11Z,2025-08-20T02:54:49Z,1000tomax,Astral rune,FINISHED,25000,25000,59,62,25000,50000,2
2025-08-20T00:44:52Z,2025-08-20T02:50:48Z,1000tomax,Crystal armour seed,FINISHED,4,4,5723747,5956538,476522,454642,113660
2025-08-20T02:07:06Z,2025-08-20T02:29:47Z,1000tomax,Zulrah's scales,FINISHED,4237,4237,160,168,12711,21185,5
2025-08-20T01:54:57Z,2025-08-20T02:25:11Z,1000tomax,Yew longbow,FINISHED,18000,18000,506,520,180000,72000,4
2025-08-20T01:30:23Z,2025-08-20T02:14:21Z,1000tomax,Dodgy necklace,FINISHED,1356,1356,1600,1655,44748,29832,22
2025-08-20T01:15:46Z,2025-08-20T02:05:45Z,1000tomax,Dark crab,FINISHED,195,195,1865,1923,7410,3900,20
2025-08-20T01:27:48Z,2025-08-20T01:54:47Z,1000tomax,Opal dragon bolts (e),FINISHED,148,148,3418,3529,10360,6068,41
2025-08-20T00:58:49Z,2025-08-20T01:36:52Z,1000tomax,Serpentine helm (uncharged),FINISHED,2,2,3280228,3370054,134801,44851,22425
2025-08-20T01:16:19Z,2025-08-20T01:31:41Z,1000tomax,Nature rune,FINISHED,18000,18000,88,91,18000,26940,1
2025-08-20T01:15:52Z,2025-08-20T01:27:02Z,1000tomax,Extended anti-venom+(4),FINISHED,22,22,22650,23298,10230,4026,183
2025-08-20T00:51:27Z,2025-08-20T01:17:20Z,1000tomax,Gold bar,FINISHED,7590,7590,117,125,15180,45540,6
2025-08-20T01:00:04Z,2025-08-20T01:15:46Z,1000tomax,Atlatl dart,FINISHED,11000,11000,75,81,11000,55000,5
2025-08-20T00:51:51Z,2025-08-20T00:57:55Z,1000tomax,Cannonball,FINISHED,11000,11000,179,186,33000,44000,4
2025-08-20T00:51:54Z,2025-08-20T00:57:34Z,1000tomax,Blood rune,FINISHED,25000,25000,203,211,100000,100000,4
2025-08-20T00:06:30Z,2025-08-20T00:55:44Z,1000tomax,Wilderness crabs teleport,FINISHED,171,171,28740,29679,101403,59166,346
2025-08-20T00:36:39Z,2025-08-20T00:53:51Z,1000tomax,Antler guard,FINISHED,1,1,3316088,3419858,68397,35373,35373
2025-08-20T00:16:46Z,2025-08-20T00:50:50Z,1000tomax,Unpowered orb,FINISHED,486,486,108,115,972,2430,5
2025-08-20T00:21:38Z,2025-08-20T00:50:27Z,1000tomax,Adamant dart,FINISHED,11000,11000,42,46,0,44000,4
2025-08-20T00:21:14Z,2025-08-20T00:50:18Z,1000tomax,Coal,FINISHED,13000,13000,161,168,39000,52000,4
2025-08-20T00:16:40Z,2025-08-20T00:22:35Z,1000tomax,Amethyst dart,FINISHED,2930,2930,408,441,23440,73250,25
2025-08-20T00:09:44Z,2025-08-20T00:20:30Z,1000tomax,Burning claws,FINISHED,1,1,4167923,4314734,86294,60517,60517
2025-08-20T00:11:16Z,2025-08-20T00:17:00Z,1000tomax,Maple longbow (u),FINISHED,1542,1542,123,134,3084,13878,9
2025-08-19T22:14:43Z,2025-08-20T00:15:31Z,1000tomax,Blighted super restore(4),FINISHED,2000,2000,1908,1934,76000,-24000,-12
2025-08-19T23:24:13Z,2025-08-20T00:14:07Z,1000tomax,Robin hood hat,FINISHED,2,2,1605687,1640295,65610,3606,1803
2025-08-19T23:53:29Z,2025-08-20T00:02:02Z,1000tomax,Astral rune,FINISHED,22039,22039,59,65,22039,110195,5
2025-08-19T23:07:03Z,2025-08-19T23:50:29Z,1000tomax,Amethyst arrow,FINISHED,8373,8373,282,292,41865,49891,5
2025-08-19T22:38:49Z,2025-08-19T23:48:37Z,1000tomax,Magus ring,FINISHED,1,1,29560421,30370901,607418,203062,203062
2025-08-19T23:37:57Z,2025-08-19T23:42:16Z,1000tomax,Ranarr seed,FINISHED,200,200,29504,30551,122200,87200,436
2025-08-19T21:22:30Z,2025-08-19T23:22:10Z,1000tomax,Bastion potion(4),FINISHED,240,240,21502,22203,106487,61932,258
2025-08-19T22:57:38Z,2025-08-19T23:20:27Z,1000tomax,Soul rune,FINISHED,19960,19960,341,349,119760,39920,2
2025-08-19T22:28:41Z,2025-08-19T23:06:36Z,1000tomax,Sanfew serum(4),FINISHED,1324,1324,20259,20785,550016,147508,111
2025-08-19T22:19:36Z,2025-08-19T23:02:24Z,1000tomax,Death rune,FINISHED,25000,25000,127,131,50000,50000,2
2025-08-19T22:48:50Z,2025-08-19T22:59:32Z,1000tomax,Cosmic rune,FINISHED,18000,18000,74,77,18000,36000,2
2025-08-19T22:35:41Z,2025-08-19T22:55:35Z,1000tomax,Torstol seed,FINISHED,200,200,6426,6774,27047,42562,212
2025-08-19T22:28:23Z,2025-08-19T22:43:52Z,1000tomax,Red spiders' eggs,FINISHED,13000,13000,151,159,39000,65000,5
2025-08-19T21:58:39Z,2025-08-19T22:35:11Z,1000tomax,Blighted ancient ice sack,FINISHED,15000,15000,253,260,75000,30000,2
2025-08-19T22:18:56Z,2025-08-19T22:34:23Z,1000tomax,Runite bolts,FINISHED,11000,11000,170,176,33000,33000,3
2025-08-19T22:15:47Z,2025-08-19T22:27:58Z,1000tomax,Soul rune,FINISHED,437,437,339,349,2622,1748,4
2025-08-19T22:05:13Z,2025-08-19T22:12:57Z,1000tomax,Falador teleport,FINISHED,262,262,511,526,0,3930,15
2025-08-19T21:41:10Z,2025-08-19T22:11:25Z,1000tomax,Iron ore,FINISHED,13000,13000,95,98,13000,26000,2
2025-08-19T21:47:17Z,2025-08-19T22:11:17Z,1000tomax,Eclipse atlatl,FINISHED,4,4,1866472,1930938,154474,103393,25848
2025-08-19T20:48:50Z,2025-08-19T22:04:16Z,1000tomax,Law rune,FINISHED,18000,18000,112,117,36000,54000,3
2025-08-19T20:57:05Z,2025-08-19T22:04:01Z,1000tomax,Wilderness crabs teleport,FINISHED,149,149,28941,29775,88643,35662,239
2025-08-19T21:58:14Z,2025-08-19T21:59:58Z,1000tomax,Rune arrow,FINISHED,11000,11000,193,207,44000,110000,10
2025-08-19T21:44:35Z,2025-08-19T21:51:27Z,1000tomax,Occult necklace,FINISHED,2,2,434794,452219,18088,16762,8381
2025-08-19T21:41:53Z,2025-08-19T21:47:04Z,1000tomax,Soul rune,FINISHED,4603,4603,333,348,27618,41427,9
2025-08-19T20:57:50Z,2025-08-19T21:46:53Z,1000tomax,Blighted anglerfish,FINISHED,9107,9107,148,156,27321,48535,5
2025-08-19T20:47:24Z,2025-08-19T21:26:56Z,1000tomax,Ranging potion(4),FINISHED,763,763,5342,5506,83930,41202,54
2025-08-19T20:51:34Z,2025-08-19T21:25:31Z,1000tomax,Diamond bolts (e),FINISHED,11000,11000,193,199,33000,33000,3
2025-08-19T20:54:05Z,2025-08-19T21:19:39Z,1000tomax,Dragon bones,FINISHED,2406,2406,2018,2084,98646,60150,25
2025-08-19T16:01:53Z,2025-08-19T20:55:30Z,1000tomax,Dexterous prayer scroll,FINISHED,1,1,33840544,33711616,674232,-803160,-803160
2025-08-19T20:16:32Z,2025-08-19T20:52:56Z,1000tomax,Revenant ether,FINISHED,30000,30000,175,178,90000,0,0
2025-08-19T20:43:35Z,2025-08-19T20:52:04Z,1000tomax,Astral rune,FINISHED,2961,2961,61,65,2961,8883,3
2025-08-19T15:25:38Z,2025-08-19T20:51:50Z,1000tomax,Ring of dueling(8),FINISHED,3360,3360,680,695,0,50400,15
2025-08-19T20:34:27Z,2025-08-19T20:50:26Z,1000tomax,Nature rune,FINISHED,18000,18000,89,91,18000,18000,1
2025-08-19T20:38:11Z,2025-08-19T20:49:42Z,1000tomax,Chaos rune,FINISHED,18000,18000,63,66,18000,36000,2
2025-08-19T20:23:49Z,2025-08-19T20:44:03Z,1000tomax,Zulrah's scales,FINISHED,30000,30000,163,168,90000,60000,2
2025-08-19T20:33:19Z,2025-08-19T20:39:47Z,1000tomax,Blood rune,FINISHED,25000,25000,203,209,100000,50000,2
2025-08-19T16:13:18Z,2025-08-19T20:31:32Z,1000tomax,Zombie axe,FINISHED,3,3,1443914,1485402,89122,35343,11781
2025-08-19T20:04:42Z,2025-08-19T20:30:40Z,1000tomax,Coal,FINISHED,13000,13000,163,165,39000,-13000,-1
2025-08-19T20:12:27Z,2025-08-19T20:29:07Z,1000tomax,Cannonball,FINISHED,11000,11000,178,185,33000,44000,4
2025-08-19T16:12:31Z,2025-08-19T20:18:46Z,1000tomax,Wrath rune,FINISHED,25000,25000,270,272,125000,-75000,-3
2025-08-19T20:04:06Z,2025-08-19T20:15:25Z,1000tomax,Adamant dart,FINISHED,5617,5617,44,49,0,28085,5
2025-08-19T20:06:35Z,2025-08-19T20:08:17Z,1000tomax,Atlatl dart,FINISHED,11000,11000,73,77,11000,33000,3
2025-08-19T14:46:36Z,2025-08-19T20:03:55Z,1000tomax,Death rune,FINISHED,25000,25000,127,131,50000,50000,2
2025-08-19T15:34:55Z,2025-08-19T16:12:50Z,1000tomax,Robin hood hat,FINISHED,1,1,1590937,1639536,32790,15809,15809
2025-08-19T15:39:00Z,2025-08-19T16:10:53Z,1000tomax,Tormented synapse,FINISHED,1,1,27683087,28558049,571160,303802,303802
2025-08-19T15:43:10Z,2025-08-19T16:10:35Z,1000tomax,Dinh's bulwark,FINISHED,1,1,15438702,15893605,317872,137031,137031
2025-08-19T13:21:46Z,2025-08-19T15:55:15Z,1000tomax,Soiled page,FINISHED,2601,2601,485,499,23509,13205,5
2025-08-19T15:11:56Z,2025-08-19T15:26:56Z,1000tomax,Steel bar,FINISHED,10000,10000,506,529,100000,130000,13
2025-08-19T15:23:26Z,2025-08-19T15:25:59Z,1000tomax,Tarromin,FINISHED,1,1,381,381,7,-7,-7
2025-08-19T15:05:00Z,2025-08-19T15:25:04Z,1000tomax,Gold bar,FINISHED,9517,9517,115,119,19034,22461,2
2025-08-19T15:10:34Z,2025-08-19T15:20:05Z,1000tomax,Rune arrow,FINISHED,11000,11000,188,202,44000,110000,10
2025-08-19T15:10:52Z,2025-08-19T15:13:36Z,1000tomax,Adamant dart,FINISHED,1867,1867,38,45,0,13069,7
2025-08-19T13:40:47Z,2025-08-19T15:13:12Z,1000tomax,Kwuarm seed,FINISHED,200,200,1589,1664,6600,8547,42
2025-08-19T14:53:54Z,2025-08-19T15:08:04Z,1000tomax,Antler guard,FINISHED,1,1,3349926,3439270,68785,20559,20559
2025-08-19T14:50:26Z,2025-08-19T15:00:26Z,1000tomax,Amethyst arrow,FINISHED,11000,11000,292,298,55000,11000,1
2025-08-19T14:46:58Z,2025-08-19T14:50:35Z,1000tomax,Gold bar,FINISHED,197,197,115,120,394,591,3
2025-08-19T13:20:44Z,2025-08-19T14:49:06Z,1000tomax,Dragon dart,FINISHED,11000,11000,1366,1393,297000,0,0
2025-08-19T13:13:59Z,2025-08-19T14:47:03Z,1000tomax,Unpowered orb,FINISHED,10000,10000,109,116,20000,50000,5
2025-08-19T13:16:31Z,2025-08-19T14:45:13Z,1000tomax,Gold bar,FINISHED,286,286,111,120,572,2002,7
2025-08-19T12:53:12Z,2025-08-19T13:27:29Z,1000tomax,Tarromin potion (unf),FINISHED,1170,1170,499,523,11700,16380,14
2025-08-19T12:50:18Z,2025-08-19T13:17:14Z,1000tomax,Runite bolts,FINISHED,11000,11000,169,175,33000,33000,3
2025-08-19T12:59:23Z,2025-08-19T13:16:44Z,1000tomax,Dragon hunter lance,FINISHED,1,1,58771864,60388049,1207760,408425,408425
2025-08-19T12:38:52Z,2025-08-19T13:16:19Z,1000tomax,Dragon crossbow,FINISHED,5,5,1132263,1162711,116268,35972,7194
2025-08-19T12:41:03Z,2025-08-19T13:00:42Z,1000tomax,Seers ring,FINISHED,2,2,1091421,1121425,44856,15152,7576
2025-08-19T12:20:59Z,2025-08-19T12:54:02Z,1000tomax,Cosmic rune,FINISHED,18000,18000,71,73,18000,18000,1
2025-08-19T11:42:12Z,2025-08-19T12:47:36Z,1000tomax,Trouver parchment,FINISHED,5,5,592192,599221,59920,-24775,-4955
2025-08-19T12:24:39Z,2025-08-19T12:37:54Z,1000tomax,Astral rune,FINISHED,25000,25000,61,63,25000,25000,1
2025-08-19T12:31:15Z,2025-08-19T12:36:02Z,1000tomax,Law rune,FINISHED,18000,18000,108,112,36000,36000,2
2025-08-19T11:53:48Z,2025-08-19T12:34:13Z,1000tomax,Revenant ether,FINISHED,30000,30000,176,180,90000,30000,1
2025-08-19T12:19:02Z,2025-08-19T12:32:18Z,1000tomax,Dark crab,FINISHED,910,910,2043,2136,38220,46410,51
2025-08-19T12:23:26Z,2025-08-19T12:28:27Z,1000tomax,Blood rune,FINISHED,24887,24887,201,206,99548,24887,1
2025-08-19T12:09:34Z,2025-08-19T12:27:06Z,1000tomax,Nature rune,FINISHED,18000,18000,88,90,18000,31577,1
2025-08-19T11:59:44Z,2025-08-19T12:20:22Z,1000tomax,Atlatl dart,FINISHED,11000,11000,81,86,11000,44000,4
2025-08-19T12:12:08Z,2025-08-19T12:15:42Z,1000tomax,Soul rune,FINISHED,25000,25000,357,366,175000,50000,2
2025-08-19T11:38:16Z,2025-08-19T12:11:17Z,1000tomax,Zulrah's scales,FINISHED,30000,30000,163,167,90000,39000,1
2025-08-19T11:58:20Z,2025-08-19T12:09:17Z,1000tomax,Demon tear,FINISHED,11550,11550,122,129,23100,57750,5
2025-08-19T05:04:19Z,2025-08-19T12:06:04Z,1000tomax,Dragon javelin,FINISHED,1084,1084,859,918,19512,44873,41
2025-08-19T11:53:34Z,2025-08-19T12:00:50Z,1000tomax,Chaos rune,FINISHED,18000,18000,59,63,18000,54000,3
2025-08-19T05:01:40Z,2025-08-19T11:56:24Z,1000tomax,Mokhaiotl waystone,FINISHED,41,41,184415,209378,171667,851816,20776
2025-08-19T11:36:55Z,2025-08-19T11:54:37Z,1000tomax,Mokhaiotl waystone,FINISHED,59,59,184415,210307,248113,1279559,21687
2025-08-19T05:02:04Z,2025-08-19T11:53:30Z,1000tomax,Saradomin brew(4),FINISHED,1071,1071,9950,10212,218484,62355,58
2025-08-19T11:49:15Z,2025-08-19T11:53:29Z,1000tomax,Blood rune,FINISHED,113,113,200,205,452,113,1
2025-08-19T11:50:03Z,2025-08-19T11:53:09Z,1000tomax,Demon tear,FINISHED,1450,1450,120,129,2900,10150,7
2025-08-19T11:36:55Z,2025-08-19T11:44:33Z,1000tomax,Dragon javelin,FINISHED,1446,1446,859,919,26028,60732,42
2025-08-19T11:40:29Z,2025-08-19T11:41:58Z,1000tomax,Coal,FINISHED,13000,13000,154,167,39000,130000,10
