account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Amulet of rancour,FINISHED,1,65565261,1,66641883,1360038,1076622,2025-09-29T04:10:13Z,2025-09-29T04:50:36Z,2025-09-29T04:50:36Z,cffcdb3192103660a27425fac18e1d6a09ca390212a1a18b653f1ed7246ced1a
1000tomax,Ancient godsword,FINISHED,1,37856660,1,38716213,790126,859553,2025-09-29T04:10:13Z,2025-09-29T04:23:50Z,2025-09-29T04:23:50Z,54ce1ac0b42326f5dc17f8d3223a4a8422447b9eb327bd0af161a9d3b3083700
1000tomax,Basilisk jaw,FINISHED,2,37873532,2,37656626,768502,-216906,2025-09-29T04:10:13Z,2025-09-29T04:22:33Z,2025-09-29T04:22:33Z,b659b139cb5bae64a7dd2fc19a70592ae2374da7fd8d943203af66fec3f68ea2
1000tomax,Toxic blowpipe (empty),FINISHED,3,30630978,3,30052950,613323,-578028,2025-09-29T04:10:13Z,2025-09-29T04:17:03Z,2025-09-29T04:17:03Z,5a1766e8d485933b7cd61fb645c89a6b6c8dcfdca8e334473b60aa42973c7cdc
1000tomax,Twisted buckler,FINISHED,1,17516035,1,17193931,350896,-322104,2025-09-29T04:10:13Z,2025-09-29T04:14:43Z,2025-09-29T04:14:43Z,ab741af94ee06be5d6bc5f53f8c01e84f94619c852b50e082834246d5d08005e
1000tomax,Dragon hunter crossbow,FINISHED,2,96598702,2,96866562,1976868,267860,2025-09-28T06:01:24Z,2025-09-29T04:10:13Z,2025-09-29T04:10:13Z,a5943482a1a648b1c51d13d9d3218dadba846e922c2d41cd29c6c7bf4e784965
1000tomax,Bellator ring,FINISHED,1,33106541,1,33121640,675951,15099,2025-09-28T05:02:59Z,2025-09-29T04:10:13Z,2025-09-29T04:10:13Z,566f938c209651ccb15b45427ccad3d0db6824cafea0ec05109ee7a4c5a2cc39
1000tomax,Abyssal bludgeon,FINISHED,1,18532993,1,18541060,378388,8067,2025-09-28T05:18:09Z,2025-09-28T06:02:45Z,2025-09-28T06:02:45Z,2058b45f195261a68b2f5744c3f0e8a855614ecf61f75df6fd6ccb8707f04f1f
1000tomax,Avernic defender hilt,FINISHED,1,43579629,1,43702038,891878,122409,2025-09-28T05:34:25Z,2025-09-28T06:02:26Z,2025-09-28T06:02:26Z,4e4fb0a6a1764e931f4de95bd4c5488c1c07309984a55192b07a2aae0a12c19c
1000tomax,Ancestral robe bottom,FINISHED,1,101625698,1,101893492,2079459,267794,2025-09-28T04:26:09Z,2025-09-28T06:01:24Z,2025-09-28T06:01:24Z,c333cd313a7947d62487ee3aaf5d0c47e30198001e621d99c351cd6c63aaa7e6
1000tomax,Ghrazi rapier,FINISHED,1,32572885,1,32590926,665120,18041,2025-09-28T04:26:55Z,2025-09-28T05:20:25Z,2025-09-28T05:20:25Z,218315122c0812a782ff821781936a9b0032f7d6515a5072319f6da490bcf3ca
1000tomax,Amulet of eternal glory,FINISHED,1,44580559,1,45190400,922253,609841,2025-09-28T04:40:26Z,2025-09-28T05:11:58Z,2025-09-28T05:11:58Z,a13275c3b4f6acc9cce7839d6144271e7a62dd53937236f98debe10190f25344
