account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Red chinchompa,FINISHED,7000,7189000,7000,7315000,147000,126000,2025-09-15T03:52:50Z,2025-09-15T04:33:21Z,2025-09-15T04:33:21Z,24f0112506f1de20c62afdd4d64249932424ae00837339f4cfd168a0e3cecb81
1000tomax,Diamond bolts (e),FINISHED,11000,1584000,11000,1650000,33000,66000,2025-09-15T00:26:33Z,2025-09-15T04:28:50Z,2025-09-15T04:28:50Z,14d4fdbfede40954d65e086964a4f831a1336dec21c0fd9b6dbb09041332e6ad
1000tomax,Mahogany logs,FINISHED,11000,4290000,11000,4345000,88000,55000,2025-09-15T03:43:53Z,2025-09-15T04:28:07Z,2025-09-15T04:28:07Z,58cb76a613300b0c33e881f9ec2e8cf890b129c5e10d225f34885c5961d9bc3a
1000tomax,Earth impling jar,FINISHED,311,976540,311,3952499,80549,2975959,2025-09-15T00:51:13Z,2025-09-15T04:20:34Z,2025-09-15T04:20:34Z,fc73b9f771aab47475d6bc5ed753fc814e14dcd525729b65242aa66eccc9976b
1000tomax,Soul rune,FINISHED,25000,10000000,25000,9875000,200000,-125000,2025-09-15T00:49:47Z,2025-09-15T04:16:17Z,2025-09-15T04:16:17Z,06edd8e9a0e859a7ffae5c64b860fdfb83b88482cdad92c70b5a8928cc6cb242
1000tomax,Death rune,FINISHED,25000,3575000,25000,3650000,50000,75000,2025-09-15T00:40:25Z,2025-09-15T03:45:14Z,2025-09-15T03:45:14Z,d641e6901b180fc7429b3d01d6ed19e7b48a0806ee3acfa07230ad65759f5724
1000tomax,Accursed sceptre (u),FINISHED,1,4674287,1,4760724,97157,86437,2025-09-15T00:51:05Z,2025-09-15T03:43:35Z,2025-09-15T03:43:35Z,72985e9f79b0940d1d2b439522c42461dc98e7c77521d2ae061445ec9697c01a
1000tomax,Cosmic rune,FINISHED,18000,1566000,18000,1602000,18000,36000,2025-09-15T00:43:34Z,2025-09-15T00:57:27Z,2025-09-15T00:57:27Z,6ad64a8ec8c39c69328d50710e5963e154ed26ab8c819ccbfc7a046484b3401e
1000tomax,Blood rune,FINISHED,25000,5575000,25000,5650000,100000,75000,2025-09-15T00:41:29Z,2025-09-15T00:53:33Z,2025-09-15T00:53:33Z,d124f8998e805317d7606595e1fdbfbb8acfcd2441984ac58865521be88af87c
1000tomax,Wilderness crabs teleport,FINISHED,222,6291702,222,6372510,129870,80808,2025-09-15T00:23:15Z,2025-09-15T00:52:26Z,2025-09-15T00:52:26Z,4274c1a4d970f270fd62ad88c4a5aca02e8138f46fdf0f0d8b7bee338170b6eb
1000tomax,Oathplate helm,FINISHED,1,83847811,1,84440867,1723282,593056,2025-09-15T00:36:34Z,2025-09-15T00:47:40Z,2025-09-15T00:47:40Z,4cce7a5b2c7ec44c14e22ded644f71321029c4d2ee9f610a17811b117f419fbd
1000tomax,Demon tear,FINISHED,13000,2925000,13000,2990000,52000,65000,2025-09-15T00:25:05Z,2025-09-15T00:44:01Z,2025-09-15T00:44:01Z,8acf15e40da3598bea917e29fc95bcb7fd71114521fd4f28bfbf29aa5d2d77dd
1000tomax,Divine ranging potion(4),FINISHED,1275,11684100,1275,11807775,239700,123675,2025-09-14T18:18:59Z,2025-09-15T00:40:44Z,2025-09-15T00:40:44Z,e182cc3b9587cd55f8fb65721f95de3e9374f44e9e7dba52a0230e60a3185797
1000tomax,Cannonball,FINISHED,11000,2365000,11000,2409000,44000,44000,2025-09-15T00:24:35Z,2025-09-15T00:32:55Z,2025-09-15T00:32:55Z,3a494a90542fa1c085ebeb3947537b34efa673ba8ddc29b47b0f4a322339b954
1000tomax,Divine ranging potion(4),FINISHED,725,6643900,725,6714225,136300,70325,2025-09-15T00:23:15Z,2025-09-15T00:25:07Z,2025-09-15T00:25:07Z,a04a9308ad3835f8fcaa78bd4a8cdd92bc53244339b127158b34858690268423
1000tomax,Revenant ether,FINISHED,30000,5160000,30000,5220000,90000,60000,2025-09-14T17:15:03Z,2025-09-15T00:23:15Z,2025-09-15T00:23:15Z,55a536cb9a7a47a8b1d29376104aed95c9fc59a80a77d69446cfe4d792ee1b3f
1000tomax,Law rune,FINISHED,18000,2196000,18000,2214000,36000,18000,2025-09-14T17:37:00Z,2025-09-15T00:23:15Z,2025-09-15T00:23:15Z,5a461702bbcb82b793121efa534ad949aabb6bc2d51c3f1d267c29e70cba2ea1
1000tomax,Sunfire splinters,FINISHED,30000,3480000,30000,3510000,60000,30000,2025-09-14T17:35:07Z,2025-09-14T18:29:00Z,2025-09-14T18:29:00Z,3d8a8a9e3f4b719937e64ced5ff5825a5e74ea4dbec4790def25ef9d8461b9e3
1000tomax,Atlatl dart,FINISHED,11000,1705000,11000,1727000,33000,22000,2025-09-14T17:38:40Z,2025-09-14T18:18:28Z,2025-09-14T18:18:28Z,9c81d3901b0d8edf867b72f813521a94efc7778ab9bcd2e225ffe57889096626
1000tomax,Hydra leather,FINISHED,1,13174922,1,13278232,270984,103310,2025-09-14T18:09:26Z,2025-09-14T18:15:41Z,2025-09-14T18:15:41Z,9c67728f7ecf6ecd1eaa9fbf9b6f747584b75d77bfbd69291bcf3c997a1bc9e3
1000tomax,Mahogany logs,FINISHED,11000,4026000,11000,4059000,77000,33000,2025-09-14T17:34:12Z,2025-09-14T18:00:33Z,2025-09-14T18:00:33Z,d0d3b326bbf2768c324ceec1009bbd3178219f44e858ee21c2b675a5eb959ee4
1000tomax,Adamant arrow,FINISHED,11000,517000,11000,539000,0,22000,2025-09-14T17:34:54Z,2025-09-14T17:57:46Z,2025-09-14T17:57:46Z,b331cacfe7776bc2ae5d5dd88c418cb7f0b331eacbd5e6b6d91fcd95d522b4b5
1000tomax,Raw shark,FINISHED,1255,701545,1255,704055,13805,2510,2025-09-14T17:13:31Z,2025-09-14T17:52:02Z,2025-09-14T17:52:02Z,36e2ffc197fc7b479b1be7b3961a89fa4d26a365dfdec2e68957608a4a24491d
1000tomax,Willow longbow (u),FINISHED,5435,972865,5435,961995,16305,-10870,2025-09-13T18:06:39Z,2025-09-14T17:41:03Z,2025-09-14T17:41:03Z,de3f55e2cbdc59e524550a65f40ceaece9532f557716548207418acc518249a2
1000tomax,Pegasian boots,FINISHED,1,37243198,1,37404598,763359,161400,2025-09-14T17:03:49Z,2025-09-14T17:37:10Z,2025-09-14T17:37:10Z,286e060a7f6021aefb466aeb17908b32f920e36eb2b950e9a07e58f28473809a
1000tomax,Demon tear,FINISHED,13000,2808000,13000,2873000,52000,65000,2025-09-14T17:28:31Z,2025-09-14T17:30:49Z,2025-09-14T17:30:49Z,53ecc76eb2eb03056ee2f7e6351628a3fba472f16ad5d9fa45ec0afc19422aa5
1000tomax,Chaos rune,FINISHED,14347,1076025,14347,1119066,14347,43041,2025-09-14T17:19:42Z,2025-09-14T17:28:21Z,2025-09-14T17:28:21Z,3572a59d113ee98c2ae58468e8480b76286857e9b8e3519abc2803955054d959
1000tomax,Wrath rune,FINISHED,25000,6175000,25000,6375000,125000,200000,2025-09-13T18:02:58Z,2025-09-14T17:24:17Z,2025-09-14T17:24:17Z,03f66e60809b348dcaaba1a2b23beda778d2c9a921373110a920fb6bd86f0e65
1000tomax,Cannonball,FINISHED,11000,2398000,11000,2442000,44000,44000,2025-09-14T17:17:04Z,2025-09-14T17:21:06Z,2025-09-14T17:21:06Z,8c4b43794b2094347ec1629faa32da7c49485127b1e81e3a749d5cb6da9d0842
