account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Bryophyta's staff (uncharged),FINISHED,1,10012214,1,10043616,204971,31402,2025-09-29T19:05:17Z,2025-09-29T19:27:22Z,2025-09-29T19:27:22Z,9fce0498d89f964e9b5d50aea1c39ac0fe7c0abdcab316ff1566fd7c1fae00b1
1000tomax,Toxic staff (uncharged),FINISHED,2,21148170,2,21188469,432417,40299,2025-09-29T17:14:34Z,2025-09-29T19:17:06Z,2025-09-29T19:17:06Z,2871848827f2fda8b346841973bf8e3381448942333d0cdbb454943c16f25926
1000tomax,Ankou top,FINISHED,1,24386083,1,24576150,501554,190067,2025-09-29T16:45:16Z,2025-09-29T18:50:33Z,2025-09-29T18:50:33Z,48fe2e342f0fe7a4096923ac8f5819797c9c8dfbd568b881a3a24e405eaa6e7e
1000tomax,Twisted buckler,FINISHED,4,67377488,4,67505428,1377660,127940,2025-09-29T18:35:23Z,2025-09-29T18:48:18Z,2025-09-29T18:48:18Z,968790957466a9f3ab31aa09310f607adc1eb8c7a3289da13da20f2607ed8312
1000tomax,Pegasian boots,FINISHED,3,107641197,3,107910876,2202261,269679,2025-09-29T17:57:44Z,2025-09-29T18:26:46Z,2025-09-29T18:26:46Z,ae37df0a00958a932073918a91ca82b681468ae792c6095f9e63b21bafce373e
1000tomax,Hydra leather,FINISHED,2,24522306,2,24624356,502536,102050,2025-09-29T17:26:53Z,2025-09-29T18:19:53Z,2025-09-29T18:19:53Z,86ca56ca1ef772cceafe97f9138cf6b9d92fae0c121b0f257066010b2f2cb049
1000tomax,Amulet of rancour,FINISHED,1,67054780,1,67355473,1374601,300693,2025-09-29T17:35:46Z,2025-09-29T17:49:58Z,2025-09-29T17:49:58Z,b8e9b21e7ae77065cba5d8544eb77317d0e90e6988f5205773fd87046542429b
1000tomax,Toxic blowpipe (empty),FINISHED,7,69328973,7,69499878,1418361,170906,2025-09-29T17:14:34Z,2025-09-29T17:43:19Z,2025-09-29T17:43:19Z,8ec5ca89febf034b59a0201c86bc18e306aecdd0e0fe3df1999208f21627ab66
1000tomax,Dragon warhammer,FINISHED,4,61050816,4,60643236,1237616,-407580,2025-09-29T15:58:59Z,2025-09-29T17:41:33Z,2025-09-29T17:41:33Z,003c5eba7326ee6cc374e1e619157ebc3a4f9cdd5bee0de2084f019c9ee8a622
1000tomax,Inquisitor's great helm,FINISHED,1,23710145,1,23848505,486704,138360,2025-09-29T17:27:51Z,2025-09-29T17:30:21Z,2025-09-29T17:30:21Z,f7c47b44030f3fb3d4e36a19e70af8f02f3a36541a98b81b2f571e86aaac0fb2
