account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Extended anti-venom+(4),FINISHED,20,404620,20,406680,8280,2060,2025-08-22T04:41:58Z,2025-08-22T04:47:58Z,2025-08-22T04:47:58Z,4111d2d3cb100bbd37318a3bc554caea161b2327de2590cad052442147146307
1000tomax,Snape grass seed,FINISHED,190,1570350,190,1591440,32300,21090,2025-08-22T04:21:59Z,2025-08-22T04:37:09Z,2025-08-22T04:37:09Z,bac94c863c624eb1419e706fc7f70e3d0e78eaae9da7176758ba9536c8ee4aaa
1000tomax,Prayer potion(4),FINISHED,2000,22722000,2000,22828000,464000,106288,2025-08-22T03:41:21Z,2025-08-22T04:36:08Z,2025-08-22T04:36:08Z,c46725ce88cd1b0fe3698208cd30d6d0cdf213e44df0d328909a6aa6529d1384
1000tomax,Ranging potion(4),FINISHED,571,3319223,571,3379178,68520,59955,2025-08-22T04:13:42Z,2025-08-22T04:32:25Z,2025-08-22T04:32:25Z,b3aa1876e16e9f439026a09ec35a6bee8ddcc5ea3dd800a214687c1274aa9437
1000tomax,Antler guard,FINISHED,1,3553624,1,3555374,72558,1750,2025-08-22T04:18:22Z,2025-08-22T04:30:27Z,2025-08-22T04:30:27Z,b0addf4dd918bfc92b5135e209a0c570b341c43aa92cf69b39c482beea2d5c60
1000tomax,Hydra leather,FINISHED,1,15245632,1,15295607,312155,49975,2025-08-22T03:58:52Z,2025-08-22T04:17:34Z,2025-08-22T04:17:34Z,5fe00d7422e9be6233acfc1af081f515eaa79485a3266bdffb3013d100a31b25
1000tomax,Cosmic rune,FINISHED,18000,1386000,18000,1422000,18000,36000,2025-08-22T04:05:38Z,2025-08-22T04:15:10Z,2025-08-22T04:15:10Z,718de60af5e705f91d86dc28b5cdd2ff3b02505b6e01e406918860a3e06e1a63
1000tomax,Coal,FINISHED,11756,2057300,11756,2092568,35268,35268,2025-08-22T04:03:14Z,2025-08-22T04:13:11Z,2025-08-22T04:13:11Z,097bf618e34f390e63e64fd9d6a293a26db021f4ed5a5f23b0acfe1f268ed2c1
1000tomax,Ranarr seed,FINISHED,200,5841400,200,5875200,119800,33800,2025-08-22T03:48:04Z,2025-08-22T04:12:30Z,2025-08-22T04:12:30Z,5455ae5c93fb3c99d5e5c11000af028545d2672331ca703dd1fb56b14bb6341f
1000tomax,Soul rune,FINISHED,25000,6750000,25000,7350000,125000,600000,2025-08-22T04:07:13Z,2025-08-22T04:10:51Z,2025-08-22T04:10:51Z,69dc7ff3e37b76086cd8a4f8746658ba1ed7faa28d61f9b1679ec4ffbc3377f6
1000tomax,Essence impling jar,FINISHED,23,40710,23,39675,805,'-1035,2025-08-22T03:57:33Z,2025-08-22T04:01:15Z,2025-08-22T04:01:15Z,2b537a7ef8c6fb3ec46757a646877f0dca6f41d04f209367b32367802d50c51f
1000tomax,Stale baguette,FINISHED,1,626648,1,685020,13980,58372,2025-08-22T03:25:52Z,2025-08-22T04:00:35Z,2025-08-22T04:00:35Z,7b6ed97afc2c4c76c74621e096e853c4b9b69225c4815e7a5d7dc4c8b2d2a490
1000tomax,Amethyst dart,FINISHED,11000,4235000,11000,4279000,77000,44000,2025-08-22T03:41:17Z,2025-08-22T03:59:25Z,2025-08-22T03:59:25Z,c606f9c77a0be5359d06614640050841b1755fe3988e8d10bb8199a75880d0d6
1000tomax,Dragon warhammer,FINISHED,1,17669649,1,17731679,361870,62030,2025-08-22T03:57:18Z,2025-08-22T03:58:34Z,2025-08-22T03:58:34Z,a978cecb09da1b34c95e7b241c8fedb5383e5d7b755a38ac152f5b91a0c90066
1000tomax,Adamant brutal,FINISHED,750,168000,750,177500,3250,9500,2025-08-22T03:29:10Z,2025-08-22T03:57:08Z,2025-08-22T03:57:08Z,efc8ec63c6c5e7e0eefa5b1b73bcf30726cc66aeafe7a20f031e84b0a6e94378
1000tomax,Dragon hunter crossbow,FINISHED,1,46253078,1,46414319,947230,161241,2025-08-22T03:53:45Z,2025-08-22T03:56:35Z,2025-08-22T03:56:35Z,6de39ce28a62bdbf9e9e543e1718ab28730a5e704b67d1a2932d0fa5c41a8d46
1000tomax,Steel bar,FINISHED,10000,4820000,10000,4830000,90000,17384,2025-08-22T03:11:54Z,2025-08-22T03:45:15Z,2025-08-22T03:45:15Z,310847f0ca46d5ac95eda8f1d30a8cd4134481ab5c3e53f7db849a75fcbe353d
1000tomax,Antler guard,FINISHED,1,3558640,1,3597104,73410,38464,2025-08-22T03:32:51Z,2025-08-22T03:44:14Z,2025-08-22T03:44:14Z,a55482865a389b5036d3dc2b82bc52a235f727f4850f2abc050f426d58001a8a
1000tomax,Nature rune,FINISHED,18000,1566000,18000,1602000,18000,36000,2025-08-22T03:33:18Z,2025-08-22T03:39:49Z,2025-08-22T03:39:49Z,64ac986d657517f706c64293cbdd7de39a5c5a675a5823c35c4e0a144cf9988a
1000tomax,Dharok's armour set,FINISHED,1,3490420,1,3503679,71503,13259,2025-08-22T03:29:02Z,2025-08-22T03:32:34Z,2025-08-22T03:32:34Z,a50d1fc28b75d9d124fdbd4376b456ea1914827ca67dd7988b784ce9fd46a87c
1000tomax,Coal,FINISHED,1244,205260,1244,216456,3732,11196,2025-08-22T03:24:41Z,2025-08-22T03:32:27Z,2025-08-22T03:32:27Z,84fcd2432751b816ea29358f833fe25bf67c00b659bb5ea73f647a399f419ba5
1000tomax,Occult necklace,FINISHED,1,434133,1,439344,8966,5211,2025-08-22T03:31:14Z,2025-08-22T03:31:50Z,2025-08-22T03:31:50Z,f9fdfec2972b25bf5b3d2235f90fe157b1635178c4e3e1466006189273e6fd31
