account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Blighted manta ray,FINISHED,10000,4340000,10000,4350000,80000,10299,2025-08-08T23:36:46Z,2025-08-09T01:45:26Z,2025-08-09T01:45:26Z,b31789c373440a27362ed588e28c7c485721f12063beac9ff6c060de0e89a735
1000tomax,Lava dragon bones,FINISHED,2514,9593424,2514,9638803,195965,47079,2025-08-08T23:53:34Z,2025-08-09T00:43:51Z,2025-08-09T00:43:51Z,40b9c6b87ab1e3e867c6c16319b0e91c4654fdd43d0f9c13ba4a1a6aba128d22
1000tomax,Warrior ring,FINISHED,6,409062,6,411568,8396,2509,2025-08-08T22:54:45Z,2025-08-09T00:15:39Z,2025-08-09T00:15:39Z,20366150a61515322110a95f62f2401b76395dbf982713be89a4eb7b71eb42a6
1000tomax,Blighted entangle sack,FINISHED,5760,529920,5760,541440,5760,13797,2025-08-08T23:26:53Z,2025-08-09T00:11:14Z,2025-08-09T00:11:14Z,abefa8acd53a6c4f9bdf1cef32da4ee4c6f43b8511d191b7a1b04186241e84cc
1000tomax,Sunfire fanatic cuirass,FINISHED,1,3080047,1,3085177,62962,5130,2025-08-08T23:46:47Z,2025-08-09T00:08:58Z,2025-08-09T00:08:58Z,3705005349af0e4ee1f42b7273df315743a77792d2b9981ee175aaedc1eed053
1000tomax,Blighted ancient ice sack,FINISHED,12230,3167570,12230,3179800,61150,12230,2025-08-08T23:35:55Z,2025-08-09T00:05:41Z,2025-08-09T00:05:41Z,2e18a1beb68704a763fc3ea246c0a5b352cedb10e5915d58fb5de2b00a8b631a
1000tomax,Rune arrow,FINISHED,11000,1705000,11000,1727000,33000,22000,2025-08-08T23:46:58Z,2025-08-09T00:01:33Z,2025-08-09T00:01:33Z,88c8fa5d8ab35fe874f657786fca31013d089fe9999d84c0d4f5296b085c74a4
1000tomax,Mort myre fungus,FINISHED,2317,1499099,2317,1510684,30121,11585,2025-08-08T23:08:11Z,2025-08-08T23:46:34Z,2025-08-08T23:46:34Z,28c2d4a0e9a2d32b518c776d0a4db01572a052b52ed1d2b41694adbf514e9ba3
1000tomax,Mixed hide top,FINISHED,45,632745,45,665820,13545,33075,2025-08-08T23:09:22Z,2025-08-08T23:35:36Z,2025-08-08T23:35:36Z,261ecc0867cae1694de69268db8c6948e6a212f6375e9e565b02755145d3db7b
1000tomax,Adamant dart,FINISHED,11000,440000,11000,473000,0,33000,2025-08-08T23:27:48Z,2025-08-08T23:35:12Z,2025-08-08T23:35:12Z,236d111506cf6a1b3a21201bcdd3b097be4d5c0cba3079a0808fdc20db870b6a
1000tomax,Red spiders' eggs,FINISHED,315,51975,315,53865,945,1890,2025-08-08T23:04:14Z,2025-08-08T23:34:09Z,2025-08-08T23:34:09Z,60ff01615119ab1d41c878941b0f5c112456a78c8cdf747c794c3c9d515b5bc0
1000tomax,Amethyst dart,FINISHED,142,43878,142,44872,852,994,2025-08-08T23:03:39Z,2025-08-08T23:12:34Z,2025-08-08T23:12:34Z,0c23cfc7c013ef3fb7d3454cf29615abbbf5011a2a5f087c1f1f34987455b2d1
1000tomax,Blighted anglerfish,FINISHED,10000,1830000,10000,1840000,30000,19860,2025-08-08T22:25:34Z,2025-08-08T23:09:28Z,2025-08-08T23:09:28Z,f64f249ab538c02b7945db5566c487242b44307e507a5c502e36f8a1dd2d629e
1000tomax,Cannonball,FINISHED,11000,2035000,11000,2079000,33000,44000,2025-08-08T23:05:27Z,2025-08-08T23:06:04Z,2025-08-08T23:06:04Z,30a5b649a8ebb9436c844d54fcd4561105eb2972866afecc606db009f0b9e990
1000tomax,Abyssal dagger (p++),FINISHED,2,5967094,2,6018542,122826,51448,2025-08-08T22:33:30Z,2025-08-08T23:05:33Z,2025-08-08T23:05:33Z,652aa56096c4e7b00791a7c3fcbc7e2d00ef7da8b95377b58a1752d40dd28250
1000tomax,Ring of the gods,FINISHED,1,1052496,1,1054844,21527,2348,2025-08-08T20:43:49Z,2025-08-08T23:05:08Z,2025-08-08T23:05:08Z,dea9504540ab2bde290c5561a568c7448693d231414f05182ef3a2cf1612e898
1000tomax,Bandos godsword ornament kit,FINISHED,1,3862777,1,3992164,81472,129387,2025-08-08T22:32:25Z,2025-08-08T22:55:00Z,2025-08-08T22:55:00Z,d9b05bec0c097a7d0a8d7dc784b31de8d9dc44c8f3eda1e10e62c9c8f35363c7
1000tomax,Ranging potion(4),FINISHED,14,60746,14,63014,1274,2268,2025-08-08T22:50:34Z,2025-08-08T22:54:02Z,2025-08-08T22:54:02Z,bbf1401dac8e0093f3b214ca138d13d6647fbbd66ec19717a953f50e86e17e18
1000tomax,Obsidian armour set,FINISHED,1,2595345,1,2625176,53575,29831,2025-08-08T22:28:25Z,2025-08-08T22:51:42Z,2025-08-08T22:51:42Z,286f733fe3327de5f0b05fc2aa379115a113dcc59c9adfae6268142adc0e98c7
1000tomax,Aether catalyst,FINISHED,25000,1925000,25000,2000000,25000,75000,2025-08-08T22:44:52Z,2025-08-08T22:49:43Z,2025-08-08T22:49:43Z,ffef8f1caba3e57259a8b2779cc510c0a7b29382248f37fdb49b3d447c695e4e
1000tomax,Crystal armour seed,FINISHED,1,5826243,1,5879099,119981,52856,2025-08-08T22:47:16Z,2025-08-08T22:48:43Z,2025-08-08T22:48:43Z,43adc33e6d5baf923eb3f5d38c7a6776010602100c6c18e743e76a8b707a644b
1000tomax,Iron ore,FINISHED,13000,1612000,13000,1638000,26000,26000,2025-08-08T22:29:19Z,2025-08-08T22:46:03Z,2025-08-08T22:46:03Z,50e25bc15eb6dc5a3507ef56f5bfc8fa26ae0a9844832239edb4947a46ff3551
1000tomax,Runite bolts,FINISHED,8300,1286500,8300,1294800,24900,8300,2025-08-08T22:29:27Z,2025-08-08T22:42:23Z,2025-08-08T22:42:23Z,e81d1a73e7573b48d9a609276753b4724233a6cb57bcfecda5fcc6d7378af95d
1000tomax,Quetzal feed,FINISHED,60,414540,60,428690,8710,14190,2025-08-08T22:14:33Z,2025-08-08T22:26:12Z,2025-08-08T22:26:12Z,277d32b93a8ac4f876a080929c3fe0cc32ab80d76336920ab767cf064c343cc9
1000tomax,Adamant dart,FINISHED,3832,153280,3832,164776,0,11496,2025-08-08T22:14:12Z,2025-08-08T22:15:54Z,2025-08-08T22:15:54Z,0f7458b534b2b85a2a6669f21435d6ecfd8db497773c8cb2a71fb7bca46a4d5d
1000tomax,Soul rune,FINISHED,4567,1735460,4567,1758295,31969,22835,2025-08-08T22:10:22Z,2025-08-08T22:15:41Z,2025-08-08T22:15:41Z,c8a9eeec6b9a05c5b994820e12d3dca0e017364865315ce8f80e1143a97ce80b
1000tomax,Wrath rune,FINISHED,850,252450,850,256700,5100,4250,2025-08-08T22:07:53Z,2025-08-08T22:14:32Z,2025-08-08T22:14:32Z,1988c42a3b211567dfca9097e02fcffa3b2adc18b6e605877925a2ed48f5ad47
1000tomax,Spider cave teleport,FINISHED,71,2548403,71,2560615,52256,12212,2025-08-08T21:44:47Z,2025-08-08T22:13:56Z,2025-08-08T22:13:56Z,676f48d0bd6f76b1f9bf749c3cc5da7f673cdf9642e723a1da6538ca2a888121
1000tomax,Yew longbow,FINISHED,5251,2604496,5251,2625500,52510,21004,2025-08-08T21:53:00Z,2025-08-08T22:06:28Z,2025-08-08T22:06:28Z,eef54bf7d45cf92537573ff1197070319df8fee3703a7fcfe7fd9738afa579c9
1000tomax,Zulrah's scales,FINISHED,30000,5910000,30000,5970000,120000,78494,2025-08-08T20:49:37Z,2025-08-08T22:04:16Z,2025-08-08T22:04:16Z,8f8e4b7e7a51e120bf1fb8cbcd3f438639d8a55cc1daf6dffc1fec050e780401
1000tomax,Crushed infernal shale,FINISHED,2561,1418794,2561,1475136,28171,56342,2025-08-08T21:37:07Z,2025-08-08T22:03:10Z,2025-08-08T22:03:10Z,e541107535c809eabab76d8b4414223a8b2104fc10681c1498eaf40216062457
1000tomax,Astral rune,FINISHED,25000,1475000,25000,1500000,25000,25000,2025-08-08T21:44:08Z,2025-08-08T21:55:43Z,2025-08-08T21:55:43Z,7140bbc3040e52d4c65d2e689fb402f8d6dfd0775e5090329109c3ee42a41a2c
1000tomax,Dharok's greataxe,FINISHED,2,3798630,2,3849610,78562,50980,2025-08-08T21:47:15Z,2025-08-08T21:55:11Z,2025-08-08T21:55:11Z,051f21eb12f382a0739b8099046559854d26fd7c748a4c911c31565b760a3205
1000tomax,Vile ashes,FINISHED,3000,126000,3000,141000,0,15000,2025-08-08T21:29:15Z,2025-08-08T21:54:20Z,2025-08-08T21:54:20Z,ff896d0b1bf4e67d569bc14d20eadc4ecbbfa0cb775ab093bf587fc76a8659ee
1000tomax,Cosmic rune,FINISHED,18000,1296000,18000,1368000,18000,72000,2025-08-08T21:19:01Z,2025-08-08T21:43:06Z,2025-08-08T21:43:06Z,14def5a566f98e45abfbd9f4bcfd22af48e30d8914bb157ff51b9250b3fc2002
1000tomax,Gold bar,FINISHED,10000,1150000,10000,1210000,20000,60000,2025-08-08T21:29:17Z,2025-08-08T21:42:19Z,2025-08-08T21:42:19Z,91cf0d372ae7a41f84921f573dfe671c8e7f8689cd32a6b7083c95769ef0f710
1000tomax,Dharok's platebody,FINISHED,2,1333842,2,1318177,26901,-15665,2025-08-08T19:41:59Z,2025-08-08T21:39:47Z,2025-08-08T21:39:47Z,6e7a3fca77c8d8c14bdcfe4861b71d132985c95fca7ee109876340170ab18ded
1000tomax,Lumbridge teleport,FINISHED,93,50685,93,51615,0,930,2025-08-08T21:06:03Z,2025-08-08T21:27:45Z,2025-08-08T21:27:45Z,2cef9171cca725df62cd44f6d559d352e584e82bc2fed7c0cbd843270fd75ff6
1000tomax,Guthan's chainskirt,FINISHED,1,164399,1,185885,3793,21486,2025-08-08T21:16:37Z,2025-08-08T21:26:21Z,2025-08-08T21:26:21Z,266fa39a34511a75dff3e00ace3bb2afd81664a80824bc18ad593c50d33c82b3
1000tomax,Snape grass seed,FINISHED,62,504370,62,516770,10540,12400,2025-08-08T21:03:28Z,2025-08-08T21:15:12Z,2025-08-08T21:15:12Z,1a98da7d4a66fa1c54ac9c8bbb0ace6320479eada03fbdd807462baa92f921d7
