account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Soiled page,FINISHED,4047,2335119,4047,2355354,44517,20235,2025-09-13T00:37:13Z,2025-09-13T04:53:53Z,2025-09-13T04:53:53Z,d07542c6e68afb2d8af1301c72a0ad8887661945a243006a4b08f98ed0b76362
1000tomax,Dragon claws,FINISHED,1,56311594,1,56632152,1155758,320558,2025-09-13T04:49:35Z,2025-09-13T04:52:39Z,2025-09-13T04:52:39Z,32b3bf0db3e27b4cb550ee5cc22a3cc7b3c30c529f1f16526767426c439f0b6b
1000tomax,Rune arrow,FINISHED,11000,1771000,11000,1826000,33000,55000,2025-09-13T04:31:37Z,2025-09-13T04:47:24Z,2025-09-13T04:47:24Z,38641cc61b6155dd223c2ffefcfc8b05c4b43fbdc4eedcd8ded94a836756ce63
1000tomax,Ancient godsword,FINISHED,1,44863397,1,44981902,917997,118505,2025-09-13T00:35:17Z,2025-09-13T04:46:36Z,2025-09-13T04:46:36Z,f7493405c923e9a21c1227e9f4538004c76fa8c2b7a29cc28cd7ed61a4ef1f56
1000tomax,Bellator ring,FINISHED,1,37764795,1,37601884,767385,-162911,2025-09-13T00:59:14Z,2025-09-13T04:45:34Z,2025-09-13T04:45:34Z,2567dd3319fc5570240c677836d096990671af9df721fa8f805b0c0e464a69e1
1000tomax,Chaos rune,FINISHED,18000,1296000,18000,1350000,18000,54000,2025-09-13T04:25:20Z,2025-09-13T04:29:51Z,2025-09-13T04:29:51Z,9b1a77a8501b01bb70b3d12039473f871b7956de9242ccc012e09eb5275b2afe
1000tomax,Accursed sceptre (au),FINISHED,1,4312156,1,4560853,93078,248697,2025-09-13T04:24:04Z,2025-09-13T04:25:28Z,2025-09-13T04:25:28Z,461c7e46b1b957a5bdb834bf7305652448e24e48bce39f881d05691d83228076
1000tomax,Gold bar,FINISHED,10000,1210000,10000,1230000,20000,26820,2025-09-12T23:49:32Z,2025-09-13T04:24:04Z,2025-09-13T04:24:04Z,696b0c6014a06c6af1c58332c5cab880d1feb78948fdd90e2a0abbf61ab8de45
1000tomax,Uncharged toxic trident (e),FINISHED,1,7040624,1,7139522,145704,98898,2025-09-13T00:33:57Z,2025-09-13T04:24:04Z,2025-09-13T04:24:04Z,59e540089421f7e05581652633c9ae5021b42663588b68d056534197d606d453
1000tomax,Saturated heart,FINISHED,1,109966849,1,110208278,2249148,241429,2025-09-13T00:16:53Z,2025-09-13T00:35:53Z,2025-09-13T00:35:53Z,96438e37da2c8566d33c3ae099fab6180f626dcc108bf4a9827ae6c93502df94
1000tomax,Death rune,FINISHED,25000,3550000,25000,3600000,50000,50000,2025-09-12T23:50:29Z,2025-09-13T00:05:57Z,2025-09-13T00:05:57Z,c24ac622242c1a146e4a03e366948fd09efed3d160e319bb8497d34d1646a856
1000tomax,Amethyst dart,FINISHED,10844,3274888,10844,3264044,65064,-10844,2025-09-12T23:46:58Z,2025-09-13T00:05:12Z,2025-09-13T00:05:12Z,a982bbf39da30cad6accc1658b5b3cc7b26676aeae4b3cdac6df13a4fdb98985
1000tomax,Necklace of anguish,FINISHED,2,34009002,2,34123238,696392,114236,2025-09-12T23:38:22Z,2025-09-13T00:00:23Z,2025-09-13T00:00:23Z,30c284f3eddd642c56bb0bf38c2380929434f473e862cc8887e38a4d47bd40d5
1000tomax,Nature rune,FINISHED,18000,1746000,18000,1764000,18000,18000,2025-09-12T23:35:40Z,2025-09-12T23:59:37Z,2025-09-12T23:59:37Z,04d31bc6ef32a9f91c844e30d2eb6a9cc0edabc7a58bc79d6ae97b4a47cb2412
1000tomax,Toxic blowpipe (empty),FINISHED,1,9684459,1,9752985,199040,68526,2025-09-12T23:31:37Z,2025-09-12T23:58:36Z,2025-09-12T23:58:36Z,4d0e830c85902b3a62ecb442a867d588aa641d7610a342ceca5586f0f873edc8
