account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Ring of suffering,FINISHED,1,18299214,1,18388438,375274,89224,2025-10-06T23:00:11Z,2025-10-07T03:00:03Z,2025-10-07T03:00:03Z,adf97d262c61a5271f5a556c5f4c50b7e341e3cb8eead7a86f32c333b1276a3f
1000tomax,Justiciar chestguard,FINISHED,2,21710032,2,21754842,443976,44810,2025-10-06T22:41:33Z,2025-10-07T03:00:03Z,2025-10-07T03:00:03Z,6f7b5250b58996e15fd5ad142ebe855744a4ebc8d5cc18c13ff1db8c48157d0f
1000tomax,Tormented synapse,FINISHED,3,78356250,3,78718362,1606497,362112,2025-10-06T23:05:29Z,2025-10-07T03:00:03Z,2025-10-07T03:00:03Z,2d5044f050ff9e5637684ebedaa3eea561d1bb44c1112e0c8fc39093a9b5426f
1000tomax,Dragon boots,FINISHED,70,11209380,70,20081810,409780,8872430,2025-10-06T21:16:09Z,2025-10-07T03:00:03Z,2025-10-07T03:00:03Z,d106dc0ded363ee505c164a0215cb965202a0822302765b32cf94df86c661c42
1000tomax,Inquisitor's armour set,FINISHED,1,136868638,1,136681069,2789409,-187569,2025-10-06T22:05:14Z,2025-10-06T23:35:19Z,2025-10-06T23:35:19Z,0abdcf28c64e55eee7aad43a35d3dc4ab1521bf43457e8628863281a33dc26e4
1000tomax,Toxic blowpipe (empty),FINISHED,1,10086087,1,10122896,206589,36809,2025-10-06T22:45:59Z,2025-10-06T23:16:24Z,2025-10-06T23:16:24Z,b4c500c0598993220d6699a76fcaef92b6e37054e48dfcc096dc82c5344de697
1000tomax,Pegasian boots,FINISHED,2,72799426,2,72759814,1484894,-39612,2025-10-06T19:26:24Z,2025-10-06T22:31:13Z,2025-10-06T22:31:13Z,f7a1e2afd0cd230c6b7f4644d21a92955ebc09f1e918aa8e65f681e89566c9f4
1000tomax,Dragonfire ward,SELLING,3,41410632,1,13842195,282493,38651,2025-10-06T20:37:18Z,2025-10-06T21:49:16Z,2025-10-06T21:49:16Z,57cd22fc3efce1345b9007b51df68fa8639b7d8748d4680c784591e2c7fb4527
1000tomax,Twisted buckler,FINISHED,4,68121424,4,68365113,1395203,243690,2025-10-06T20:20:10Z,2025-10-06T21:47:44Z,2025-10-06T21:47:44Z,456d7b98c793537df613168042d43c3682fcdb0dd6815476245fe888d0e07d0a
1000tomax,Sanguinesti staff (uncharged),FINISHED,2,40687586,2,40756494,831764,68908,2025-10-06T20:38:44Z,2025-10-06T21:16:46Z,2025-10-06T21:16:46Z,42c1ee4815ead7c9e93f74f125b3b4e8560935fd7c614686ce038b9346ed046e
1000tomax,Saturated heart,FINISHED,1,108714944,1,108774213,2219881,59269,2025-10-06T19:37:12Z,2025-10-06T21:06:36Z,2025-10-06T21:06:36Z,bfe77a0aafe92df31f4024185f3d8195c7f8e65c2bf634608d6dfe46c3152e4e
1000tomax,Abyssal bludgeon,FINISHED,3,52226502,3,52399948,1069385,173446,2025-10-06T18:58:52Z,2025-10-06T20:35:45Z,2025-10-06T20:35:45Z,88e96f532df5ac11fc8b7c42381da86bd3ee33f57897287b4fccee26c69e1a0f
1000tomax,Toxic blowpipe (empty),FINISHED,2,20165830,2,20241090,413082,75260,2025-10-06T20:10:48Z,2025-10-06T20:34:12Z,2025-10-06T20:34:12Z,25e05497e6960f93c0702001e3d98b73f243983c76b1f17ae09df4e2861cd191
1000tomax,Avernic defender hilt,SELLING,2,80221298,1,40180275,820005,69626,2025-10-06T18:31:14Z,2025-10-06T19:36:29Z,2025-10-06T19:36:29Z,b9b1675457319af42bbf66aacd0832c48d544398018b25f7b25ac459e3dd1131
1000tomax,Dragon warhammer,FINISHED,2,30182542,2,30088870,614058,-93672,2025-10-06T15:05:57Z,2025-10-06T19:24:26Z,2025-10-06T19:24:26Z,4093110f9eae587402223792334e3bb7ad23e9bfbf0ce9a74f42c813c8f638a3
1000tomax,Osmumten's fang,FINISHED,5,96359930,5,97082100,1981265,722170,2025-10-06T18:32:23Z,2025-10-06T19:22:32Z,2025-10-06T19:22:32Z,b24f8d5184f16de13841f3cef8b0c4f0a30d114d3da9b4168f6504aee8a1a602
1000tomax,Sanguinesti staff (uncharged),FINISHED,1,20386340,1,20461497,417581,75157,2025-10-06T18:28:39Z,2025-10-06T19:17:42Z,2025-10-06T19:17:42Z,63d574712fde54c76e1178ce2d2ca4a4b7b276287ae9e378c9286bc745d4aaaa
1000tomax,Eternal gem,FINISHED,1,10077299,1,10289825,209996,212526,2025-10-06T15:22:36Z,2025-10-06T19:13:39Z,2025-10-06T19:13:39Z,ec36e703f922ba7d0f71d45cfb08d4e262b4145cfe29bd8bce4823f786ff4913
1000tomax,Ankou top,FINISHED,1,26018856,1,24652744,503117,-1366112,2025-10-06T12:02:47Z,2025-10-06T18:39:06Z,2025-10-06T18:39:06Z,f0f4e9fa9a834a81c3dcb0e25f48b7e228acd2adf7171c8b02e4bbb4d2125d5f
1000tomax,Virtus robe bottom,FINISHED,2,62465660,2,62722992,1280060,257332,2025-10-06T17:00:31Z,2025-10-06T18:04:07Z,2025-10-06T18:04:07Z,467391e69e6e5862ce63d177356e1273a70e53fec707fb4ea6a93135f50c44aa
1000tomax,Voidwaker,FINISHED,2,83540574,2,83490312,1703882,-50262,2025-10-06T15:40:58Z,2025-10-06T17:47:16Z,2025-10-06T17:47:16Z,f27b14e1a5436ce86e681ae7d772727798a328228c058cf5e627c3c4e1894a7a
1000tomax,Masori body (f),FINISHED,1,79233993,1,79218756,1616709,-15237,2025-10-06T15:33:40Z,2025-10-06T17:17:20Z,2025-10-06T17:17:20Z,b03753fa306ddb8f1e02e93b659591e149663ebd91377808fed220f574c1b29c
1000tomax,Justiciar faceguard,FINISHED,1,13279986,1,13293063,271286,13077,2025-10-06T16:05:36Z,2025-10-06T16:19:53Z,2025-10-06T16:19:53Z,ea6fc5cfc42d9f29cd6df838f3086310a856534f61cd08ef780e43df22a7e8c0
1000tomax,Dragonfire ward,FINISHED,1,13834821,1,13910294,283883,75473,2025-10-06T13:57:45Z,2025-10-06T15:07:35Z,2025-10-06T15:07:35Z,2dead4c4181744c88c34e511b120dc370322c4426b1fca450ac1bed5d10dd00a
1000tomax,Primordial boots,FINISHED,4,87014396,4,87313905,1781915,299511,2025-10-06T12:02:47Z,2025-10-06T14:29:19Z,2025-10-06T14:29:19Z,9248d9299996951bb86ed8e508d9e6609291f8a333b098c47f898550093869ff
1000tomax,Bandos chestplate,FINISHED,1,24898574,1,24980434,509804,81860,2025-10-06T13:03:00Z,2025-10-06T13:58:30Z,2025-10-06T13:58:30Z,6ce794594187786b29c7087c7618e68582e1a397931a427dc71e97e6699eba51
1000tomax,Bandos tassets,FINISHED,2,33227436,2,33336170,680328,108734,2025-10-06T12:56:41Z,2025-10-06T13:57:09Z,2025-10-06T13:57:09Z,b20df9c9a3a1f02f84693ef7790f0096cc9c8d19e4a5335e8104fcc8f09db5b5
1000tomax,Pegasian boots,FINISHED,1,36567365,1,36646915,747896,79550,2025-10-06T12:22:35Z,2025-10-06T13:39:28Z,2025-10-06T13:39:28Z,713a32a1a17ee60faa937858f48e4f4b0938a68925b7f4eaa1ed84021319d63a
1000tomax,Zamorak godsword,FINISHED,1,18045390,1,18122944,369855,77554,2025-10-06T12:07:57Z,2025-10-06T13:11:11Z,2025-10-06T13:11:11Z,9ae6e357ec9a2ed52e198fdf6559672a9af7be5c6f033ee8630e38d8e3ba480d
1000tomax,Dragon claws,FINISHED,1,49875000,1,50035845,1021139,160845,2025-10-06T12:11:55Z,2025-10-06T12:50:39Z,2025-10-06T12:50:39Z,657a8af4bbd6dc1978e95705fd140ec4eebafe2459bb3d1a59bdddc1af443f4d
1000tomax,Amulet of eternal glory,FINISHED,1,45668658,1,45954758,937852,286100,2025-09-30T16:55:33Z,2025-10-06T12:02:47Z,2025-10-06T12:02:47Z,e467b490a670130721ab9b33e732289213356a758c96c696d76ff72bd91543dd
1000tomax,Masori mask,FINISHED,2,21694362,2,21663168,442104,-31194,2025-09-30T16:07:00Z,2025-10-06T12:02:47Z,2025-10-06T12:02:47Z,e562fad2ea072dba98717aa94285872a99916cfc5e9c2028823d07caeaefb670
