account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Oathplate legs,FINISHED,1,62239130,1,62451577,1274521,212447,2025-08-27T04:45:19Z,2025-08-27T04:59:51Z,2025-08-27T04:59:51Z,2fdd754645e7fdbff7678943cff8fc13c4e3a9f0a885ba0a9f18cafb779f2b89
1000tomax,Atlatl dart,FINISHED,11000,946000,11000,979000,11000,34696,2025-08-27T04:36:16Z,2025-08-27T04:57:43Z,2025-08-27T04:57:43Z,4ac8494d54ac2311ccb7c0e1f6a19a84dbc3455321c6666010672c962d29e31f
1000tomax,Twinflame staff,SELLING,2,15438636,1,7777932,158733,58614,2025-08-27T04:24:21Z,2025-08-27T04:55:54Z,2025-08-27T04:55:54Z,3d80755071ea9817e3cc8a9c43375df092c83291cea7e2f155ed643508aa6e64
1000tomax,Snapdragon seed,SELLING,200,14074600,178,12593322,256854,66928,2025-08-27T04:37:31Z,2025-08-27T04:55:39Z,2025-08-27T04:55:39Z,0cc39d25f7e66d806671de56f55603c9799c059873bd2febb6d4817b19ba9c22
1000tomax,Rune arrow,FINISHED,11000,2035000,11000,2068000,33000,33000,2025-08-27T04:46:10Z,2025-08-27T04:55:35Z,2025-08-27T04:55:35Z,a550ffa5a86d83864680fef49f0e46404b2ee0d37cd3fc9df6f405a6f8e068ed
1000tomax,Nature rune,FINISHED,18000,1548000,18000,1584000,18000,36000,2025-08-27T04:46:40Z,2025-08-27T04:51:44Z,2025-08-27T04:51:44Z,8db90a1da97ff2b4f1c652b8d2e23e4a0ed315762e75e8465bbb3c494c988e20
1000tomax,Trouver parchment,FINISHED,2,1147724,2,1127990,23020,-19734,2025-08-27T04:36:25Z,2025-08-27T04:45:45Z,2025-08-27T04:45:45Z,07274674b88ab07ce3156658134e0e83f6da05b8e8c6ab515a2b13bb242f9c0c
1000tomax,Fenkenstrain's castle teleport,FINISHED,1,2171,1,2130,43,-41,2025-08-27T04:40:01Z,2025-08-27T04:45:25Z,2025-08-27T04:45:25Z,a3152b6861b14a7609bc355833664b2f83aaf29285574caab0f88c589b008e03
1000tomax,Elidinis' ward,FINISHED,2,6859052,2,6886852,140546,27800,2025-08-27T04:20:36Z,2025-08-27T04:43:26Z,2025-08-27T04:43:26Z,0a49755b359aad6bde59df671f18050e2386de2b9bab78e4f9b0f75262d85298
1000tomax,Dragon dart tip,FINISHED,11000,16005000,11000,16214000,330000,209000,2025-08-27T04:19:30Z,2025-08-27T04:39:11Z,2025-08-27T04:39:11Z,abb95cd0928e3f2335c0822a18b5cced26d03c9964d30f6aaa754d0ca7bb5163
1000tomax,Adamant dart,FINISHED,11000,528000,11000,550000,11000,22000,2025-08-27T04:20:19Z,2025-08-27T04:37:07Z,2025-08-27T04:37:07Z,1833f79cbbb9629ec4860eff106bbb760965aaaa5260717542dcd0ac3802d15d
1000tomax,Ring of suffering,FINISHED,1,15547463,1,15701421,320437,153958,2025-08-27T04:21:36Z,2025-08-27T04:36:21Z,2025-08-27T04:36:21Z,35c6950db70f11bc7667f18d09b2dd44c035571790d85cd175a3bb620142c1fd
1000tomax,Blood rune,FINISHED,25000,5050000,25000,5100000,100000,50000,2025-08-27T03:58:51Z,2025-08-27T04:35:59Z,2025-08-27T04:35:59Z,2299659679cf5ed38e53fbb5fe262df6f023d41cb8eb9e08812e9ae33c9396cc
1000tomax,Occult necklace,FINISHED,8,3771320,8,3832504,78208,61184,2025-08-27T04:13:36Z,2025-08-27T04:25:24Z,2025-08-27T04:25:24Z,1b44533158ccf0f96c259679621265e90019933f8c01b21fd9df2ce870b5f9b8
1000tomax,Demon tear,FINISHED,13000,1326000,13000,1378000,26000,52000,2025-08-27T04:09:03Z,2025-08-27T04:21:39Z,2025-08-27T04:21:39Z,65bec172150157f0ba2bcabcabf66dfac3a14545239cb94a67c13b2888f2e851
1000tomax,Chaos rune,FINISHED,18000,1026000,18000,1062000,18000,36000,2025-08-27T04:03:47Z,2025-08-27T04:19:43Z,2025-08-27T04:19:43Z,e1ebe8737535b672af62c92ee75b825c2d1ca05063305b93d0a91804c89804d9
1000tomax,Cosmic rune,FINISHED,18000,1404000,18000,1422000,18000,20826,2025-08-27T03:32:34Z,2025-08-27T04:16:06Z,2025-08-27T04:16:06Z,d49e50aca00e789eb5e0710c749084932374462260e472f9b1e6e01b5ee385f3
1000tomax,Tormented bracelet,FINISHED,2,31382412,2,31453798,641914,71386,2025-08-27T04:06:32Z,2025-08-27T04:09:57Z,2025-08-27T04:09:57Z,3dfc94d0ae198b8b3a9d96aed4c63f7591283e838a05cbc2ca11992d619c70f8
1000tomax,Trouver parchment,FINISHED,16,9213744,16,9199436,187732,-14303,2025-08-27T03:11:44Z,2025-08-27T04:09:20Z,2025-08-27T04:09:20Z,481b64bd2ee7d2aa4975935117948bda965824693b48725911b53f77873b5c98
1000tomax,Amulet of fury,FINISHED,8,16087040,8,16142926,329442,55890,2025-08-27T03:40:00Z,2025-08-27T04:06:54Z,2025-08-27T04:06:54Z,aaa680053c5d118a8815db0b51baa7272467a360a1be700873e19c3127591250
1000tomax,Twinflame staff,FINISHED,3,23392995,3,23496528,479520,103533,2025-08-27T03:36:00Z,2025-08-27T04:05:09Z,2025-08-27T04:05:09Z,7a1beb749049efce571e8fcb57690a65a26a02d90db60080c8e4de3662bfb815
1000tomax,Berserker ring,FINISHED,6,33864000,6,33992982,693732,128982,2025-08-27T03:31:05Z,2025-08-27T04:02:51Z,2025-08-27T04:02:51Z,f771d25c61212d7c1446dd413a5955de4b27646255efe45779c160d430de4437
1000tomax,Blood shard,FINISHED,2,14688348,2,14838670,302828,150322,2025-08-27T03:51:11Z,2025-08-27T03:57:19Z,2025-08-27T03:57:19Z,8537a8d9ba1b337f3e9902ac26211e98d68f16c194c188dca5da3850835f8046
1000tomax,Divine super combat potion(4),FINISHED,15,365025,15,368355,7515,3330,2025-08-27T03:42:54Z,2025-08-27T03:49:19Z,2025-08-27T03:49:19Z,4131e1cc42f9a3e8e7a040947bfc8f2944dca660ba43dad3a9175d185ae39879
1000tomax,Zulrah's scales,FINISHED,30000,4950000,30000,5010000,90000,60000,2025-08-27T03:04:42Z,2025-08-27T03:42:13Z,2025-08-27T03:42:13Z,02f8137eccc9a71dd2eb6d8148e6a7ea075ffbd19d5d72124db33abd267c129c
1000tomax,Dragon bones,FINISHED,7500,15067500,7500,15097500,307500,30000,2025-08-27T03:33:23Z,2025-08-27T03:36:22Z,2025-08-27T03:36:22Z,5b1731db4491a7182c14ceb8adec7de1f0e637e9a4a4dba37904e195253f1e7a
1000tomax,Aranea boots,FINISHED,1,4740272,1,4770212,97351,29940,2025-08-27T03:31:24Z,2025-08-27T03:35:39Z,2025-08-27T03:35:39Z,c194bd00d484733e1b2d0ab882465b543aac05f1104fe16661728fe304e70bb2
1000tomax,Astral rune,FINISHED,25000,1550000,25000,1575000,25000,25000,2025-08-27T03:04:32Z,2025-08-27T03:29:20Z,2025-08-27T03:29:20Z,f2309de2998ccc107c790c73e0458b2a3f47c3e01197bf3c55efaeb89e32bd32
