account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Granite maul,FINISHED,15,4703730,15,4735044,96621,31326,2025-08-09T23:59:03Z,2025-08-10T01:34:53Z,2025-08-10T01:34:53Z,f7542843dbe81ba0aac33a161b954a54d23faeae9d87d8eff8ff80d6042df7f7
1000tomax,Revenant ether,FINISHED,30000,5250000,30000,5310000,90000,60000,2025-08-09T23:54:07Z,2025-08-10T00:53:16Z,2025-08-10T00:53:16Z,1b2e36db6c36326e7c05114aa0276a22ec430b7123fc8cdd973fae067b3c8e23
1000tomax,Lava rune,FINISHED,16560,331200,16560,347760,0,16560,2025-08-09T23:34:22Z,2025-08-10T00:15:06Z,2025-08-10T00:15:06Z,d50accf5feb1d496fafff2db13b28ccef1000ac1331bbfe8e6c7106adb1eb0d5
1000tomax,Yew longbow,FINISHED,296,148888,296,150368,2960,1480,2025-08-09T23:57:58Z,2025-08-10T00:11:50Z,2025-08-10T00:11:50Z,92b235fda63759c57016b40b52067279bd9ab269b3225fa77e6f9bc005ee71e7
1000tomax,Amethyst arrow,FINISHED,11000,2684000,11000,2717000,55000,33000,2025-08-09T23:54:49Z,2025-08-10T00:09:02Z,2025-08-10T00:09:02Z,4bb5524d25162f19eb0ddc0ddc2fd8a2059d0780316b74fbb6ce5ffcaf87c99c
1000tomax,Magic logs,FINISHED,11185,9753320,11185,9865170,190145,111850,2025-08-09T23:44:09Z,2025-08-10T00:08:53Z,2025-08-10T00:08:53Z,a87127c5b53be9322e5b4187009140469ac3ed760c3159ffbca144f979adb007
1000tomax,Sanfew serum(4),FINISHED,248,5317616,248,5342912,108872,25296,2025-08-09T23:52:27Z,2025-08-10T00:07:28Z,2025-08-10T00:07:28Z,f75f458e52e7bfe595c4e48fa846d3a1b0779e384557870885ad8a989ea1b562
1000tomax,Oak plank,FINISHED,13000,5538000,13000,5577000,104000,39000,2025-08-09T23:07:25Z,2025-08-10T00:00:53Z,2025-08-10T00:00:53Z,f1ff03d6807452b0c9a23cdb1907feee15c082a8b7c427406d433a143dcbb1a6
1000tomax,Crystal weapon seed,FINISHED,5,1517385,5,1523145,31080,5760,2025-08-09T23:44:06Z,2025-08-09T23:51:49Z,2025-08-09T23:51:49Z,e524022b9e276377e0aaf0bd4b15264d1f38d13b5a2c517fae8cd70d66f1d4ab
1000tomax,Lumbridge teleport,FINISHED,963,544095,963,557577,0,13482,2025-08-09T23:27:54Z,2025-08-09T23:48:49Z,2025-08-09T23:48:49Z,ddcb094c0c2ce8c9be44a11c326046da61c98d6202e159edc61c9d7921772950
